contig	length	gc	frequency	meanDepth	meanCov	S1_fre	S1_meanDepth	S1_meanCov	Specy
k49_6724	223	0.68609865470852	2	0.331256530825496	0.156060606060606	NA	NA	NA	0
k49_21747	207	0.661835748792271	2	0.405192193427487	0.161007358654417	NA	NA	NA	0
k49_5428	220	0.627272727272727	2	0.579716671357538	0.13414016324233	NA	NA	NA	0
k49_17798	212	0.641509433962264	2	0.385771388900817	0.164872031605617	NA	NA	NA	0
k49_18412	271	0.416974169741697	5	0.835550435702291	0.227306698433477	NA	NA	NA	0
k49_19190	218	0.545871559633027	2	0.355899349047656	0.148868598650258	NA	NA	NA	0
k49_23471	207	0.589371980676328	2	0.58160405163184	0.166459582497693	NA	NA	NA	0
k49_16234	256	0.66015625	2	0.691193518654984	0.179301667190941	NA	NA	NA	0
k49_12976	231	0.627705627705628	2	0.437502909277103	0.161371782339524	NA	NA	NA	0
k49_23135	245	0.371428571428571	2	2.3420929282246	0.109604105571848	NA	NA	NA	0
k49_18498	200	0.62	2	0.38625693555271	0.152576392013012	NA	NA	NA	0
k49_19928	774	0.585271317829457	2	0.837980308921384	0.178376189512047	NA	NA	NA	0
k49_16921	310	0.635483870967742	2	0.644763775678549	0.164136491952731	NA	NA	NA	0
k49_8556	240	0.579166666666667	2	0.567367548711624	0.17226665638792	NA	NA	NA	0
k49_17065	496	0.602822580645161	2	0.736661000655729	0.175005946707087	NA	NA	NA	0
k49_16634	218	0.477064220183486	2	0.75879846340551	0.176603432700994	NA	NA	NA	0
k49_3296	214	0.682242990654206	2	0.380605197853145	0.167906291042701	NA	NA	NA	0
k49_5468	583	0.60377358490566	2	0.627019179504219	0.165798306279189	NA	NA	NA	0
k49_6764	729	0.654320987654321	3	0.878411752182244	0.187273663218068	NA	NA	NA	0
k49_10791	226	0.654867256637168	4	1.32320717711513	0.234650300057959	NA	NA	NA	0
k49_19187	517	0.671179883945841	2	0.871565642596423	0.167060599047481	NA	NA	NA	0
k49_11522	403	0.602977667493797	2	0.447387574043084	0.1451502836155	NA	NA	NA	0
k49_20430	329	0.656534954407295	2	0.668515296505727	0.173198492098014	NA	NA	NA	0
k49_12628	415	0.667469879518072	2	0.659122440946548	0.172269743385717	NA	NA	NA	0
k49_17437	243	0.637860082304527	2	0.323047147191634	0.154327083984879	NA	NA	NA	0
k49_15998	360	0.591666666666667	2	0.750136111172094	0.180249610326886	NA	NA	NA	0
k49_8218	1211	0.658959537572254	3	1.02029870681703	0.182221602758499	NA	NA	NA	0
k49_23967	251	0.466135458167331	2	0.36471179456254	0.170963364993216	NA	NA	NA	0
k49_5683	210	0.633333333333333	2	0.327175830705243	0.149835001599708	NA	NA	NA	0
k49_1243	373	0.646112600536193	2	0.541577064110352	0.158932395702624	NA	NA	NA	0
k49_11739	301	0.59468438538206	2	0.515990598225794	0.174589936057826	NA	NA	NA	0
k49_14399	778	0.669665809768638	2	0.734207273833388	0.171257123546993	NA	NA	NA	0
k49_4898	232	0.599137931034483	2	0.431047478836953	0.162781008465219	NA	NA	NA	0
k49_13047	370	0.627027027027027	2	1.01816149573229	0.179545454545455	NA	NA	NA	0
k49_2640	213	0.63849765258216	2	0.429391131426677	0.157109220720036	NA	NA	NA	0
k49_3195	209	0.684210526315789	2	0.3286386803818	0.171118524696506	NA	NA	NA	0
k49_15120	239	0.506276150627615	4	1.41175745361451	0.26086072623876	NA	NA	NA	0
k49_3926	1153	0.642671292281006	2	0.825412097957543	0.18015889926927	NA	NA	NA	0
k49_13369	1300	0.633076923076923	2	0.832529044748138	0.175745691723682	NA	NA	NA	0
k49_18737	219	0.666666666666667	2	0.710348089894795	0.177409255409956	NA	NA	NA	0
k49_22214	665	0.64812030075188	3	0.623193982728605	0.176506813558214	NA	NA	NA	0
k49_19800	276	0.630434782608696	2	0.864605186480186	0.177542249417249	NA	NA	NA	0
k49_3993	342	0.672514619883041	2	0.761342350451261	0.175184275184275	NA	NA	NA	0
k49_9008	274	0.481751824817518	4	1.12648195747761	0.205220562127187	NA	NA	NA	0
k49_24	310	0.570967741935484	2	0.562007016552471	0.17096842551388	NA	NA	NA	0
k49_13194	1029	0.587949465500486	2	0.829589290680941	0.180893283244304	NA	NA	NA	0
k49_16072	220	0.618181818181818	2	0.482470193740686	0.165356433184302	NA	NA	NA	0
k49_5360	330	0.654545454545455	2	0.470959595959595	0.173737373737374	NA	NA	NA	0
k49_8746	244	0.627049180327869	2	0.393734043976688	0.157764414573753	NA	NA	NA	0
k49_2807	679	0.664212076583211	2	0.921656797368814	0.177780341485925	NA	NA	NA	0
k49_19503	217	0.645161290322581	3	0.568660530877592	0.1804956199659	NA	NA	NA	0
k49_14164	334	0.655688622754491	2	0.54283520751479	0.169119971522005	NA	NA	NA	0
k49_13814	242	0.355371900826446	2	0.356341064071938	0.157551611734879	NA	NA	NA	0
k49_11620	364	0.675824175824176	2	1.06526549044611	0.181818181818182	NA	NA	NA	0
k49_10173	694	0.596541786743516	2	0.711238019927624	0.173134564229935	NA	NA	NA	0
k49_19759	255	0.647058823529412	2	0.487545923899849	0.153103172419533	NA	NA	NA	0
k49_9634	277	0.635379061371841	2	0.38016835016835	0.166657483930211	NA	NA	NA	0
k49_8286	285	0.670175438596491	2	0.488073848857841	0.179502026635785	NA	NA	NA	0
k49_11146	232	0.568965517241379	2	0.618217937720013	0.148744045009605	NA	NA	NA	0
k49_19685	227	0.665198237885463	2	0.363654991594135	0.16982488167366	NA	NA	NA	0
k49_5320	332	0.650602409638554	2	0.792778010519946	0.171476671476671	NA	NA	NA	0
k49_6699	235	0.625531914893617	2	0.448032917912435	0.167088853835842	NA	NA	NA	0
k49_4758	206	0.611650485436893	2	0.555928512308455	0.175521448248721	NA	NA	NA	0
k49_2308	294	0.646258503401361	2	0.464645376175548	0.161340481618695	NA	NA	NA	0
k49_7485	2629	0.600988969189806	2	1.37455834319725	0.180782836271606	NA	NA	NA	0
k49_23237	1190	0.638655462184874	3	1.00783249749559	0.182200209038878	NA	NA	NA	0
k49_23910	243	0.683127572016461	2	0.394879959174312	0.131434830230011	NA	NA	NA	0
k49_6480	1298	0.658705701078582	2	0.987414233835353	0.180313064419025	NA	NA	NA	0
k49_6072	233	0.630901287553648	2	0.687276427778463	0.176569094877749	NA	NA	NA	0
k49_11535	783	0.650063856960409	2	0.998768825255366	0.17933974422524	NA	NA	NA	0
k49_6736	205	0.248780487804878	4	0.376823179036097	0.192745157996354	NA	NA	NA	0
k49_11220	242	0.446280991735537	6	1.6740513813093	0.344850199683981	187	14.037101687388	0.371836423413276	0
k49_16796	204	0.676470588235294	2	0.224090618441598	0.122227055241409	NA	NA	NA	0
k49_21831	338	0.698224852071006	2	1.06119942991194	0.18044851916564	NA	NA	NA	0
k49_5100	250	0.596	2	0.474248379357868	0.167533196730277	NA	NA	NA	0
k49_2586	983	0.634791454730417	2	0.822850844755907	0.17507794156716	NA	NA	NA	0
k49_10558	379	0.284960422163588	2	1.07736326883762	0.115119867078092	NA	NA	NA	0
k49_5467	248	0.596774193548387	2	0.424110560971875	0.158480935123271	NA	NA	NA	0
k49_7941	472	0.578389830508475	2	0.60021743408107	0.173173947264856	NA	NA	NA	0
k49_24148	2733	0.608122941822173	2	1.34507870679511	0.180440003573676	NA	NA	NA	0
k49_6888	291	0.649484536082474	3	0.635149465655794	0.189992284485955	NA	NA	NA	0
k49_13020	902	0.624168514412417	2	1.85531155712973	0.181010101010101	NA	NA	NA	0
k49_19177	299	0.672240802675585	3	0.70460375516342	0.204087572586714	NA	NA	NA	0
k49_15147	201	0.597014925373134	2	0.267265070166752	0.154639464563836	NA	NA	NA	0
k49_1735	200	0.61	2	0.458626910057023	0.163137456175772	NA	NA	NA	0
k49_9971	216	0.611111111111111	2	0.484410702079875	0.171850079744817	NA	NA	NA	0
k49_14468	247	0.724696356275304	2	0.425332125721231	0.146215652052228	NA	NA	NA	0
k49_6278	200	0.56	2	0.428202747572663	0.179697704061561	NA	NA	NA	0
k49_22455	210	0.571428571428571	2	0.438043556197567	0.152583099719664	NA	NA	NA	0
k49_12308	235	0.65531914893617	2	0.289676926328797	0.15507743155175	NA	NA	NA	0
k49_4547	309	0.631067961165049	2	0.473594839878223	0.170466588307835	NA	NA	NA	0
k49_12357	369	0.631436314363144	2	0.434178091175952	0.168133647535608	NA	NA	NA	0
k49_13498	220	0.613636363636364	2	0.348102600603688	0.157327955501074	NA	NA	NA	0
k49_3707	350	0.628571428571429	2	0.79780283378163	0.176342355089676	NA	NA	NA	0
k49_18249	261	0.616858237547893	2	0.400161204575466	0.177630292740649	NA	NA	NA	0
k49_4689	438	0.65296803652968	2	0.47043197043197	0.159232659232659	NA	NA	NA	0
k49_12704	229	0.624454148471616	2	0.681304460114984	0.167804527488322	NA	NA	NA	0
k49_2518	269	0.591078066914498	2	0.525840597758406	0.176634860077385	NA	NA	NA	0
k49_8012	235	0.663829787234043	2	0.428741087652595	0.146575854095588	NA	NA	NA	0
k49_23545	209	0.62200956937799	2	0.305423096613764	0.150032911577562	NA	NA	NA	0
k49_5821	365	0.416438356164384	3	0.566468742855374	0.128569330199765	NA	NA	NA	0
k49_11247	1442	0.616504854368932	2	1.00077824273628	0.180852205645594	NA	NA	NA	0
k49_16050	216	0.62037037037037	2	0.44558910022571	0.168483351570001	NA	NA	NA	0
k49_4490	423	0.650118203309693	2	1.07931550802139	0.177326203208556	NA	NA	NA	0
k49_10688	267	0.674157303370786	2	0.409743842534939	0.17087397952124	NA	NA	NA	0
k49_6816	609	0.642036124794745	2	0.669493019098337	0.172029812038121	NA	NA	NA	0
k49_7433	287	0.641114982578397	3	0.473406594752865	0.19775079041301	NA	NA	NA	0
k49_20691	258	0.697674418604651	2	0.430823408887182	0.154382472438562	NA	NA	NA	0
k49_5861	210	0.657142857142857	2	0.674197703123323	0.15702479338843	NA	NA	NA	0
k49_17879	218	0.637614678899083	2	0.480466763977498	0.179841897233202	NA	NA	NA	0
k49_12479	343	0.641399416909621	2	0.372655040288265	0.156192271129026	NA	NA	NA	0
k49_9149	585	0.593162393162393	2	0.820695746704715	0.179237522567119	NA	NA	NA	0
k49_5332	322	0.602484472049689	2	0.456624886741166	0.154009362730293	NA	NA	NA	0
k49_17066	362	0.646408839779006	3	0.518903190275454	0.183743311509218	NA	NA	NA	0
k49_7614	260	0.623076923076923	2	0.362677335513827	0.161016266098181	NA	NA	NA	0
k49_12031	213	0.666666666666667	2	0.472640327323872	0.162327068149853	NA	NA	NA	0
k49_18951	263	0.619771863117871	2	0.365063680281072	0.154150197628458	NA	NA	NA	0
k49_24363	370	0.627027027027027	2	0.677733481094039	0.174260946877084	NA	NA	NA	0
k49_8194	212	0.665094339622642	2	0.58686584351609	0.166144200626959	NA	NA	NA	0
k49_11300	244	0.491803278688525	2	0.506642748744887	0.165226408572416	NA	NA	NA	0
k49_2155	240	0.6625	2	0.989075139111279	0.172425360617243	NA	NA	NA	0
k49_20374	405	0.622222222222222	2	0.631139663512345	0.179581045352857	NA	NA	NA	0
k49_11647	303	0.610561056105611	2	0.423987348229773	0.161335578002245	NA	NA	NA	0
k49_7635	241	0.622406639004149	2	0.535076470029448	0.164137456065356	NA	NA	NA	0
k49_15975	226	0.402654867256637	1	0.714565004887585	0.0909090909090909	NA	NA	NA	0
k49_20921	202	0.613861386138614	2	0.427713795638324	0.148263293310463	NA	NA	NA	0
k49_771	386	0.626943005181347	2	0.624739272071058	0.175084175084175	NA	NA	NA	0
k49_10817	240	0.566666666666667	2	0.798850241825712	0.151515151515152	NA	NA	NA	0
k49_11461	221	0.624434389140271	2	0.575054976138986	0.172091283202394	NA	NA	NA	0
k49_1366	262	0.580152671755725	2	0.528363662400275	0.158629301198336	NA	NA	NA	0
k49_14574	267	0.674157303370786	2	0.725341035775818	0.175129218607479	NA	NA	NA	0
k49_7427	212	0.55188679245283	3	1.88601725269913	0.180091905019831	NA	NA	NA	0
k49_2218	409	0.650366748166259	2	0.600667146628269	0.174428518445797	NA	NA	NA	0
k49_6630	332	0.644578313253012	2	0.777701112564454	0.172261894541212	NA	NA	NA	0
k49_15704	226	0.570796460176991	2	0.526611257865688	0.178609625668449	NA	NA	NA	0
k49_20634	363	0.62534435261708	2	0.740722466210827	0.177636937866204	NA	NA	NA	0
k49_16788	353	0.626062322946176	2	0.613614499978136	0.154750972932791	NA	NA	NA	0
k49_10197	298	0.463087248322148	4	0.462553029021571	0.211680628412278	NA	NA	NA	0
k49_3238	1194	0.644891122278057	2	0.830604877235506	0.175378722297907	NA	NA	NA	0
k49_7100	373	0.528150134048257	4	2.27868851434823	0.223435050364744	NA	NA	NA	0
k49_8401	244	0.676229508196721	2	0.409734627206745	0.158730158730159	NA	NA	NA	0
k49_1429	741	0.658569500674764	2	0.961406081746174	0.176258992805755	NA	NA	NA	0
k49_1041	216	0.541666666666667	4	3.52671207765029	0.266179472850627	NA	NA	NA	0
k49_6105	385	0.664935064935065	2	0.333276604911676	0.160918785006463	NA	NA	NA	0
k49_20234	227	0.334801762114537	2	0.965922419124388	0.114028213166144	NA	NA	NA	0
k49_15479	238	0.617647058823529	2	0.535605839027892	0.164793001675131	NA	NA	NA	0
k49_9484	205	0.682926829268293	2	0.465279825279825	0.160595140595141	NA	NA	NA	0
k49_3154	423	0.654846335697399	2	0.478367889875725	0.168326816413125	NA	NA	NA	0
k49_8640	218	0.587155963302752	3	0.547437202296136	0.175219988251784	NA	NA	NA	0
k49_21141	726	0.629476584022039	2	0.756852724567652	0.178298401618802	NA	NA	NA	0
k49_17914	216	0.527777777777778	2	0.508736717827627	0.145218417945691	NA	NA	NA	0
k49_1326	243	0.633744855967078	2	0.590378788934745	0.160872204193504	NA	NA	NA	0
k49_11424	305	0.616393442622951	2	0.694048446425847	0.180485203945615	NA	NA	NA	0
k49_4824	252	0.650793650793651	2	0.591770548292287	0.165273132664437	NA	NA	NA	0
k49_9502	349	0.593123209169054	2	0.551177709275395	0.178759686471769	NA	NA	NA	0
k49_1393	206	0.58252427184466	2	0.375973690392295	0.16969696969697	NA	NA	NA	0
k49_7332	207	0.642512077294686	2	0.464000118114087	0.162547130289066	NA	NA	NA	0
k49_6903	980	0.63265306122449	2	0.830234516714174	0.173625703785719	NA	NA	NA	0
k49_7861	437	0.608695652173913	2	0.637714498272266	0.179251242996263	NA	NA	NA	0
k49_84	233	0.600858369098712	2	0.450262043942753	0.158167036215817	NA	NA	NA	0
k49_9761	639	0.572769953051643	2	0.831611774895658	0.167659710095879	NA	NA	NA	0
k49_2286	208	0.572115384615385	2	0.588460547839125	0.169180595189564	NA	NA	NA	0
k49_19322	241	0.593360995850622	2	0.358372623574145	0.154339440027653	NA	NA	NA	0
k49_8807	283	0.653710247349823	3	0.635313478236378	0.179617275704732	NA	NA	NA	0
k49_3060	885	0.644067796610169	2	0.853866836184748	0.174554039656909	NA	NA	NA	0
k49_21418	348	0.614942528735632	2	0.368731810079404	0.175018635553395	NA	NA	NA	0
k49_4787	245	0.628571428571429	2	0.443616840675664	0.146103896103896	NA	NA	NA	0
k49_8308	1258	0.639109697933227	2	1.10940571259956	0.180843896749014	NA	NA	NA	0
k49_3609	327	0.577981651376147	2	0.525553258321712	0.172690380609559	NA	NA	NA	0
k49_15986	368	0.644021739130435	2	0.818330650165183	0.175494918750314	NA	NA	NA	0
k49_7821	419	0.577565632458234	2	0.568819268930134	0.166788126876819	NA	NA	NA	0
k49_18514	599	0.657762938230384	2	0.872965909694747	0.178485186634398	NA	NA	NA	0
k49_14405	227	0.612334801762115	2	1.0730626422326	0.177685950413223	NA	NA	NA	0
k49_12365	359	0.643454038997215	2	1.7022447663785	0.179962894248609	NA	NA	NA	0
k49_4247	324	0.608024691358025	2	0.746265174581834	0.180861244019139	NA	NA	NA	0
k49_1714	264	0.428030303030303	2	0.708814553475752	0.108273748723187	NA	NA	NA	0
k49_5179	347	0.639769452449568	2	0.655024944856247	0.171369269073112	NA	NA	NA	0
k49_16762	446	0.605381165919282	2	0.629312870187223	0.180738073807381	NA	NA	NA	0
k49_5433	286	0.517482517482518	2	1.98160427807486	0.106951871657754	NA	NA	NA	0
k49_22467	366	0.598360655737705	2	0.741228852498689	0.171582264419	NA	NA	NA	0
k49_16384	357	0.641456582633053	2	0.573924321292742	0.178088578088578	NA	NA	NA	0
k49_16015	592	0.655405405405405	3	0.760220875196216	0.186787594386654	NA	NA	NA	0
k49_3020	506	0.658102766798419	2	1.15108384131905	0.175442234173524	NA	NA	NA	0
k49_6578	564	0.657801418439716	2	0.815757887684288	0.174473607425935	NA	NA	NA	0
k49_24307	225	0.617777777777778	2	0.341480449159504	0.166953278078063	NA	NA	NA	0
k49_24126	229	0.676855895196507	2	0.49378367177787	0.170969312494385	NA	NA	NA	0
k49_21723	200	0.65	2	0.547086810130288	0.169129702825355	NA	NA	NA	0
k49_8953	393	0.600508905852417	2	0.588677494199536	0.164491978609626	NA	NA	NA	0
k49_8128	263	0.631178707224335	2	0.57232400535972	0.173611111111111	NA	NA	NA	0
k49_13979	1242	0.636876006441224	3	1.06089415332893	0.187362029629809	NA	NA	NA	0
k49_10948	239	0.661087866108787	2	0.437825907429848	0.170522971724315	NA	NA	NA	0
k49_21389	401	0.591022443890274	2	0.820570202409401	0.173491918932453	NA	NA	NA	0
k49_11822	256	0.2578125	4	0.380455481392322	0.179834420705033	NA	NA	NA	0
k49_22036	544	0.630514705882353	2	0.650822517837588	0.176018080660764	NA	NA	NA	0
k49_17259	1052	0.634030418250951	3	1.20559397437509	0.185480292227259	NA	NA	NA	0
k49_20795	270	0.644444444444444	2	0.825178047758693	0.173914257785226	NA	NA	NA	0
k49_783	246	0.5	5	15.4815702247841	0.392882440799553	NA	NA	NA	0
k49_6358	245	0.63265306122449	2	0.684254630706037	0.179841897233202	NA	NA	NA	0
k49_11987	251	0.661354581673307	2	0.574830395302395	0.149692412850308	NA	NA	NA	0
k49_17941	204	0.607843137254902	2	0.401480872069107	0.177293294940354	NA	NA	NA	0
k49_20068	203	0.630541871921182	2	0.672392952573891	0.177333876885446	NA	NA	NA	0
k49_11128	591	0.600676818950931	2	0.929166332753776	0.180607965361329	NA	NA	NA	0
k49_7683	274	0.62043795620438	2	0.516557753444013	0.168712469092194	NA	NA	NA	0
k49_17785	425	0.630588235294118	2	0.685418330579621	0.16969696969697	NA	NA	NA	0
k49_17659	225	0.64	2	0.383189608224769	0.154408596040101	NA	NA	NA	0
k49_4336	571	0.663747810858144	2	0.766596301807569	0.165509299312116	NA	NA	NA	0
k49_10696	266	0.62406015037594	2	0.43107758042823	0.168967396240124	NA	NA	NA	0
k49_2012	653	0.632465543644717	3	0.817809189455531	0.181613082039911	NA	NA	NA	0
k49_6797	585	0.678632478632479	2	0.803112328847623	0.180309886192239	NA	NA	NA	0
k49_20599	514	0.614785992217899	2	0.615317306806669	0.176880376153858	NA	NA	NA	0
k49_13504	303	0.561056105610561	2	0.333861012448825	0.152723137020484	NA	NA	NA	0
k49_3846	668	0.62874251497006	3	0.787536924000021	0.1841824221733	NA	NA	NA	0
k49_7320	653	0.595712098009188	2	1.23052556850495	0.178798583231877	NA	NA	NA	0
k49_23955	1169	0.679213002566296	2	1.19881308800562	0.181619690353315	NA	NA	NA	0
k49_12246	593	0.634064080944351	2	0.593052453612579	0.176211341731714	NA	NA	NA	0
k49_8518	345	0.695652173913043	2	0.705210110709893	0.176272614334596	NA	NA	NA	0
k49_17776	224	0.616071428571429	2	0.430728582117471	0.169098391320614	NA	NA	NA	0
k49_19336	239	0.644351464435146	2	0.4004914004914	0.177957177957178	NA	NA	NA	0
k49_15837	231	0.670995670995671	2	0.631930851242726	0.178730703259005	NA	NA	NA	0
k49_1106	269	0.631970260223048	2	0.42441019188424	0.169382760808484	NA	NA	NA	0
k49_19193	281	0.686832740213523	2	0.502775733038891	0.173521653784812	NA	NA	NA	0
k49_12646	578	0.641868512110727	2	0.849483115823385	0.172587917997955	NA	NA	NA	0
k49_12912	278	0.356115107913669	5	0.689063424695596	0.223373213180766	NA	NA	NA	0
k49_12120	428	0.591121495327103	2	0.969154149883926	0.181458145814581	NA	NA	NA	0
k49_18476	398	0.650753768844221	2	1.04275759546595	0.180851063829787	NA	NA	NA	0
k49_17092	473	0.435517970401691	4	1.67073415908244	0.232140604473662	NA	NA	NA	0
k49_6451	208	0.567307692307692	2	0.684834242805526	0.1711585173024	NA	NA	NA	0
k49_17589	337	0.56379821958457	2	0.456505545889517	0.155771531100478	NA	NA	NA	0
k49_18541	664	0.581325301204819	2	1.13124435088721	0.174030136530137	NA	NA	NA	0
k49_8155	756	0.630952380952381	3	1.13550745305084	0.187728854302334	NA	NA	NA	0
k49_24227	471	0.600849256900212	2	0.550534244175863	0.173235242599404	NA	NA	NA	0
k49_3032	266	0.62406015037594	2	0.567174459993489	0.164071645858351	NA	NA	NA	0
k49_23459	215	0.613953488372093	2	0.641065691185873	0.169916560782759	NA	NA	NA	0
k49_6365	218	0.610091743119266	2	0.397712804129916	0.164108618654073	NA	NA	NA	0
k49_15228	270	0.648148148148148	2	0.288343653422245	0.152559345126666	NA	NA	NA	0
k49_2194	1456	0.636675824175824	2	0.959295638536256	0.179826864459718	NA	NA	NA	0
k49_1543	261	0.662835249042146	2	0.592862480498879	0.179646292274279	NA	NA	NA	0
k49_15976	215	0.613953488372093	2	0.385338653126992	0.158419540900918	NA	NA	NA	0
k49_19612	204	0.612745098039216	2	0.602274924163336	0.171619336855388	NA	NA	NA	0
k49_7455	301	0.634551495016611	2	0.583384383741614	0.160689463441757	NA	NA	NA	0
k49_8307	394	0.616751269035533	2	0.55665790709779	0.171858444585717	NA	NA	NA	0
k49_19946	323	0.65015479876161	2	0.563383707239049	0.178272980501393	NA	NA	NA	0
k49_14254	212	0.608490566037736	2	0.404168582109618	0.156135344476152	NA	NA	NA	0
k49_20433	246	0.577235772357724	2	0.501853427321342	0.178394911683682	NA	NA	NA	0
k49_4248	279	0.580645161290323	1	0.428125	0.0909090909090909	NA	NA	NA	0
k49_12902	275	0.629090909090909	2	0.433197505008195	0.161056936143441	NA	NA	NA	0
k49_6974	235	0.706382978723404	2	0.748167799918773	0.162852913047466	NA	NA	NA	0
k49_16291	392	0.64030612244898	2	0.677778244337136	0.172667553129447	NA	NA	NA	0
k49_1893	244	0.663934426229508	2	0.524861646822069	0.179782903663501	NA	NA	NA	0
k49_3113	288	0.607638888888889	2	0.348254614238221	0.166506171424204	NA	NA	NA	0
k49_4324	656	0.61890243902439	2	0.798125683839969	0.177891196777395	NA	NA	NA	0
k49_9732	226	0.393805309734513	4	0.466044653916958	0.200294785757452	NA	NA	NA	0
k49_2133	281	0.626334519572954	2	0.35876855080691	0.156025464277025	NA	NA	NA	0
k49_2479	467	0.614561027837259	2	1.03787579493594	0.170556253908887	NA	NA	NA	0
k49_23528	348	0.583333333333333	2	0.656959718878115	0.158751075537046	NA	NA	NA	0
k49_14654	255	0.611764705882353	2	0.431464285629316	0.173758865248227	NA	NA	NA	0
k49_17008	311	0.652733118971061	2	0.367812229145203	0.165436883677574	NA	NA	NA	0
k49_19212	263	0.623574144486692	2	0.446818209411544	0.171300695904593	NA	NA	NA	0
k49_7046	452	0.603982300884956	2	0.587345437386726	0.175027257355911	NA	NA	NA	0
k49_662	409	0.628361858190709	2	0.960749830521796	0.176027676527514	NA	NA	NA	0
k49_8256	586	0.636518771331058	2	1.05245386192755	0.176417559049138	NA	NA	NA	0
k49_4364	224	0.584821428571429	2	0.870080111459422	0.173458725182863	NA	NA	NA	0
k49_13514	721	0.64493758668516	2	0.848950040274994	0.179663937957777	NA	NA	NA	0
k49_7321	209	0.320574162679426	4	0.508351382856653	0.203015037624358	NA	NA	NA	0
k49_8808	239	0.577405857740586	2	0.498938257558947	0.162285886423817	NA	NA	NA	0
k49_303	336	0.636904761904762	2	0.578350348403824	0.171280431812583	NA	NA	NA	0
k49_3237	202	0.564356435643564	2	0.436074732381162	0.161945031712474	NA	NA	NA	0
k49_4716	1555	0.612218649517685	3	1.14945388662097	0.182749140563347	NA	NA	NA	0
k49_15489	207	0.497584541062802	2	0.330595784709093	0.147304206908756	NA	NA	NA	0
k49_931	965	0.651813471502591	2	0.982248849867471	0.181171457859331	NA	NA	NA	0
k49_10338	216	0.625	2	0.594462904224653	0.172426746806912	NA	NA	NA	0
k49_2935	222	0.418918918918919	1	0.204264870931537	0.0841750841750842	NA	NA	NA	0
k49_24029	377	0.641909814323607	2	0.65946062944092	0.180740543352359	NA	NA	NA	0
k49_9495	535	0.517757009345794	3	1.38386402619679	0.214577680752638	NA	NA	NA	0
k49_11623	215	0.6	2	0.637891520244462	0.176470588235294	NA	NA	NA	0
k49_10170	300	0.633333333333333	2	0.513271853242355	0.180745508179136	NA	NA	NA	0
k49_7468	1110	0.599099099099099	3	1.13501508507952	0.184331857108979	NA	NA	NA	0
k49_14406	212	0.650943396226415	2	0.691127799175489	0.150711930890768	NA	NA	NA	0
k49_12366	276	0.565217391304348	1	3.91581027667985	0.0909090909090909	NA	NA	NA	0
k49_19855	209	0.550239234449761	2	0.738970905637573	0.177573455351233	NA	NA	NA	0
k49_3915	233	0.729613733905579	2	0.638575076307418	0.162337662337662	NA	NA	NA	0
k49_14584	306	0.532679738562091	1	0.437548287406645	0.0909090909090909	NA	NA	NA	0
k49_7428	217	0.631336405529954	2	0.504303289685522	0.150162337662338	NA	NA	NA	0
k49_17331	207	0.685990338164251	2	0.751506296643727	0.16474377599389	NA	NA	NA	0
k49_5653	524	0.675572519083969	2	0.810410319272849	0.181060817993622	NA	NA	NA	0
k49_16016	367	0.626702997275204	2	0.505665748393021	0.161269513314968	NA	NA	NA	0
k49_3563	503	0.654075546719682	2	1.0069388297258	0.17997144981194	NA	NA	NA	0
k49_19771	372	0.623655913978495	2	0.582478887348965	0.165823717057579	NA	NA	NA	0
k49_2217	647	0.684698608964451	2	0.82816653720328	0.18071551090419	NA	NA	NA	0
k49_15741	406	0.603448275862069	2	0.76095251293422	0.174664466169455	NA	NA	NA	0
k49_6825	209	0.61244019138756	2	0.53085601780517	0.172121212121212	NA	NA	NA	0
k49_10295	215	0.66046511627907	2	0.318483490231946	0.158270273673386	NA	NA	NA	0
k49_7820	238	0.592436974789916	2	0.553704269436495	0.164813594023003	NA	NA	NA	0
k49_3346	853	0.603751465416178	2	0.648171135854362	0.178666746163057	NA	NA	NA	0
k49_20796	211	0.654028436018957	2	0.347463756554665	0.143027324845507	NA	NA	NA	0
k49_1334	487	0.64476386036961	2	0.856582054309327	0.181169409912725	NA	NA	NA	0
k49_23845	390	0.623076923076923	2	0.524048172991576	0.171522453450164	NA	NA	NA	0
k49_20072	366	0.587431693989071	2	0.432800888950622	0.160360673194898	NA	NA	NA	0
k49_8517	293	0.638225255972696	2	0.42042527702905	0.158340820604972	NA	NA	NA	0
k49_13541	214	0.635514018691589	3	1.09142548759673	0.195006046681111	NA	NA	NA	0
k49_11355	321	0.404984423676012	5	0.882979234255521	0.210191200521548	NA	NA	NA	0
k49_21408	351	0.504273504273504	2	0.403588516746411	0.165789473684211	NA	NA	NA	0
k49_8914	261	0.597701149425287	2	0.78972563720896	0.173726347771223	NA	NA	NA	0
k49_5494	410	0.646341463414634	2	0.542546691229605	0.166041311836494	NA	NA	NA	0
k49_17786	205	0.55609756097561	2	0.58400974025974	0.176136363636364	NA	NA	NA	0
k49_21457	207	0.628019323671498	2	0.398207583700703	0.16138448707256	NA	NA	NA	0
k49_15392	356	0.615168539325843	2	0.910753367003367	0.178085340585341	NA	NA	NA	0
k49_9812	246	0.565040650406504	2	0.426889470695855	0.171437659033079	NA	NA	NA	0
k49_13476	319	0.536050156739812	2	0.40206223804755	0.164023960535588	NA	NA	NA	0
k49_22971	456	0.646929824561403	2	0.700270040553986	0.173847331963741	NA	NA	NA	0
