fragment	annotation	frquency	length	status
rand.42.k141_5038	GB virus C	50	276	Annotated
rand.100.k141_5479	GB virus C	52	465	Annotated
rand.100.k141_5505	GB virus C	48	323	Annotated
rand.42.k141_10918	GB virus C	59	282	Annotated
rand.100.k141_5521	GB virus C	54	253	Annotated
rand.100.k141_6080	GB virus C	81	368	Annotated
rand.100.k141_4485	GB virus C	49	295	Annotated
rand.100.k141_5597	GB virus C	46	510	Annotated
rand.100.k141_3430	GB virus C	86	975	Annotated
rand.100.k141_8900	GB virus C	73	222	Annotated
rand.42.k141_4145	GB virus C	59	389	Annotated
rand.42.k141_10891	GB virus C	41	532	Annotated
rand.42.k141_8813	GB virus C	82	301	Annotated
rand.42.k141_13003	GB virus C	61	357	Annotated
rand.42.k141_10834	GB virus C	73	482	Annotated
rand.42.k141_6223	GB virus C	57	349	Annotated
rand.42.k141_12503	GB virus C	50	406	Annotated
rand.42.k141_9970	GB virus C	54	293	Annotated
rand.42.k141_9988	GB virus C	47	467	Annotated
rand.42.k141_13770	GB virus C	55	422	Annotated
rand.42.k141_7918	GB virus C	59	323	Annotated
rand.42.k141_5389	GB virus C	46	462	Annotated
rand.42.k141_6656	GB virus C	58	454	Annotated
rand.42.k141_10021	GB virus C	56	422	Annotated
rand.42.k141_742	GB virus C	55	341	Annotated
rand.42.k141_11268	GB virus C	55	286	Annotated
rand.42.k141_8297	GB virus C	55	332	Annotated
rand.42.k141_7034	GB virus C	44	202	Annotated
rand.42.k141_12015	GB virus C	64	365	Annotated
rand.42.k141_12434	GB virus C	62	277	Annotated
rand.42.k141_9921	GB virus C	51	522	Annotated
rand.42.k141_7399	GB virus C	51	376	Annotated
rand.42.k141_12446	GB virus C	50	292	Annotated
rand.42.k141_14568	GB virus C	50	333	Annotated
rand.42.k141_1559	GB virus C	59	270	Annotated
rand.42.k141_285	GB virus C	67	283	Annotated
rand.42.k141_8711	GB virus C	53	440	Annotated
rand.42.k141_740	GB virus C	60	320	Annotated
rand.42.k141_3595	GB virus C	64	667	Annotated
rand.42.k141_1526	GB virus C	48	283	Annotated
rand.42.k141_14544	GB virus C	68	283	Annotated
rand.42.k141_5672	GB virus C	45	336	Annotated
rand.42.k141_4390	GB virus C	60	234	Annotated
rand.42.k141_1906	GB virus C	45	408	Annotated
rand.42.k141_1461	GB virus C	62	482	Annotated
rand.42.k141_1044	GB virus C	59	352	Annotated
rand.42.k141_5240	GB virus C	57	501	Annotated
rand.42.k141_11557	GB virus C	45	412	Annotated
rand.42.k141_6936	GB virus C	43	390	Annotated
rand.42.k141_14097	GB virus C	59	459	Annotated
rand.42.k141_9885	GB virus C	68	249	Annotated
rand.42.k141_7728	GB virus C	47	282	Annotated
rand.42.k141_5188	GB virus C	52	354	Annotated
rand.42.k141_6893	GB virus C	60	296	Annotated
rand.42.k141_14040	GB virus C	54	344	Annotated
rand.42.k141_14419	GB virus C	51	340	Annotated
rand.42.k141_7263	GB virus C	52	400	Annotated
rand.42.k141_14427	GB virus C	60	301	Annotated
rand.42.k141_3881	GB virus C	47	277	Annotated
rand.42.k141_6429	GB virus C	55	360	Annotated
rand.42.k141_7705	GB virus C	66	436	Annotated
rand.42.k141_7706	GB virus C	45	303	Annotated
rand.42.k141_11094	GB virus C	60	432	Annotated
rand.42.k141_14857	GB virus C	47	233	Annotated
rand.42.k141_9003	GB virus C	62	546	Annotated
rand.42.k141_3875	GB virus C	52	258	Annotated
rand.42.k141_3049	GB virus C	46	302	Annotated
rand.42.k141_5091	GB virus C	63	512	Annotated
rand.42.k141_13501	GB virus C	55	370	Annotated
rand.42.k141_1753	GB virus C	45	313	Annotated
rand.42.k141_10976	GB virus C	42	228	Annotated
rand.42.k141_12673	GB virus C	53	336	Annotated
rand.42.k141_6372	GB virus C	43	343	Annotated
rand.42.k141_503	GB virus C	42	314	Annotated
rand.42.k141_3865	GB virus C	54	433	Annotated
rand.42.k141_11034	GB virus C	65	319	Annotated
rand.42.k141_8502	GB virus C	50	406	Annotated
rand.42.k141_7597	GB virus C	52	309	Annotated
rand.42.k141_8022	GB virus C	43	283	Annotated
rand.42.k141_465	GB virus C	50	282	Annotated
rand.49.k141_3368	Torque teno virus	82	1062	Annotated
rand.49.k141_2306	GB virus C	69	1200	Annotated
rand.25.k141_19692	Escherichia coli	89	376	Annotated
rand.49.k141_255	GB virus C	44	652	Annotated
rand.42.k141_6302	GB virus C	46	330	Annotated
rand.42.k141_15128	GB virus C	46	425	Annotated
rand.42.k141_2111	GB virus C	64	609	Annotated
rand.42.k141_13876	GB virus C	51	253	Annotated
rand.42.k141_9263	GB virus C	55	282	Annotated
rand.42.k141_13469	GB virus C	61	419	Annotated
rand.71.k141_2398	GB virus C	49	2173	Annotated
rand.34.k141_1359	Escherichia coli	94	686	Annotated
rand.17.k141_2793	GB virus C	45	443	Annotated
rand.17.k141_3971	Escherichia coli	96	466	Annotated
rand.34.k141_3233	Escherichia coli	108	304	Annotated
rand.20.k141_4136	GB virus C	48	379	Annotated
rand.20.k141_4665	Acinetobacter seifertii	35	346	Annotated
rand.20.k141_2641	NA	NA	380	Unannotated
rand.71.k141_1378	GB virus C	51	257	Annotated
rand.96.k141_29400	Escherichia coli	97	367	Annotated
rand.96.k141_28092	Escherichia coli	98	365	Annotated
rand.96.k141_3906	GB virus C	49	483	Annotated
rand.64.k141_38253	Torque teno midi virus	97	380	Annotated
rand.64.k141_21109	Bradyrhizobium sp.	1	312	Annotated
rand.64.k141_2151	Campylobacter fetus subsp. fetus	8	612	Annotated
rand.40.k141_5945	Klebsiella pneumoniae	28	557	Annotated
rand.40.k141_1494	NA	NA	852	Unannotated
rand.30.k141_1879	Torque teno virus	20	436	Annotated
rand.30.k141_940	Phycisphaeraceae bacterium D3-23	1	691	Annotated
rand.67.k141_2831	Cloning vector pTps-KnR-RPA	1	391	Annotated
rand.30.k141_2311	Escherichia coli	94	317	Annotated
rand.67.k141_2529	NA	NA	802	Unannotated
rand.43.k141_5020	Escherichia coli	108	414	Annotated
rand.34.k141_14982	Escherichia coli	107	280	Annotated
rand.34.k141_1024	Escherichia coli	108	451	Annotated
rand.13.k141_1821	Escherichia coli	88	447	Annotated
rand.13.k141_2506	Torque teno virus	89	450	Annotated
rand.78.k141_23325	Escherichia coli	107	376	Annotated
rand.13.k141_7738	Escherichia coli	87	277	Annotated
rand.55.k141_13819	Torque teno virus	37	313	Annotated
rand.55.k141_5262	Torque teno virus	79	214	Annotated
rand.55.k141_14218	Torque teno virus	71	311	Annotated
rand.49.k141_4871	GB virus C	85	276	Annotated
rand.91.k141_14701	Escherichia coli	107	531	Annotated
rand.91.k141_2966	Sinorhizobium meliloti	8	612	Annotated
rand.91.k141_2293	synthetic construct	10	385	Annotated
rand.71.k141_3419	Torque teno virus	54	759	Annotated
rand.31.k141_18691	Escherichia coli	103	292	Annotated
rand.16.k141_3942	Pseudomonas aeruginosa	5	376	Annotated
rand.16.k141_5022	GB virus C	55	1068	Annotated
rand.16.k141_578	Escherichia coli	81	435	Annotated
rand.49.k141_2377	Escherichia coli	99	312	Annotated
rand.52.k141_1096	Torque teno virus	90	756	Annotated
rand.52.k141_21954	Acidovorax temperans	2	383	Annotated
rand.88.k141_5951	Torque teno virus	58	809	Annotated
rand.88.k141_6794	Torque teno virus	74	442	Annotated
rand.88.k141_3196	Torque teno virus	27	401	Annotated
rand.14.k141_3358	GB virus C	66	381	Annotated
rand.14.k141_3386	GB virus C	47	376	Annotated
rand.14.k141_2639	GB virus C	56	229	Annotated
rand.14.k141_4205	Pseudomonas lurida	7	669	Annotated
rand.14.k141_4040	GB virus C	62	282	Annotated
rand.14.k141_4896	GB virus C	50	282	Annotated
rand.14.k141_680	GB virus C	56	294	Annotated
rand.14.k141_1441	GB virus C	56	235	Annotated
rand.14.k141_4314	GB virus C	74	327	Annotated
rand.14.k141_2845	GB virus C	55	352	Annotated
rand.14.k141_1186	GB virus C	50	1437	Annotated
rand.14.k141_3313	GB virus C	61	408	Annotated
rand.14.k141_230	GB virus C	55	202	Annotated
rand.14.k141_5989	GB virus C	72	368	Annotated
rand.14.k141_1003	GB virus C	52	379	Annotated
rand.14.k141_3857	GB virus C	48	414	Annotated
rand.14.k141_3030	GB virus C	54	383	Annotated
rand.14.k141_1746	GB virus C	47	331	Annotated
rand.14.k141_3178	GB virus C	51	249	Annotated
rand.14.k141_1111	GB virus C	58	331	Annotated
rand.14.k141_1863	GB virus C	72	420	Annotated
rand.14.k141_3967	GB virus C	74	284	Annotated
rand.14.k141_2999	GB virus C	46	325	Annotated
rand.2.k141_9198	Escherichia coli	100	343	Annotated
rand.54.k141_57640	Escherichia coli	107	375	Annotated
rand.54.k141_7510	Escherichia coli	89	388	Annotated
rand.54.k141_6457	Pyrinomonadaceae bacterium	4	866	Annotated
rand.2.k141_15626	Escherichia coli	107	531	Annotated
rand.54.k141_38619	NA	NA	489	Unannotated
rand.14.k141_757	GB virus C	64	299	Annotated
rand.14.k141_54	GB virus C	76	270	Annotated
rand.14.k141_2217	GB virus C	75	494	Annotated
rand.14.k141_2961	GB virus C	52	482	Annotated
rand.2.k141_5428	Bovine serum-associated circular virus	2	914	Annotated
rand.39.k141_2501	GB virus C	60	483	Annotated
rand.39.k141_1690	GB virus C	59	422	Annotated
rand.39.k141_4181	Caulobacter vibrioides	6	328	Annotated
rand.39.k141_4646	GB virus C	43	281	Annotated
rand.35.k141_7845	GB virus C	48	1770	Annotated
rand.35.k141_12473	Escherichia coli	107	456	Annotated
rand.24.k141_702	Torque teno virus	88	531	Annotated
rand.24.k141_2795	Torque teno virus	46	722	Annotated
rand.2.k141_481	Klebsiella pneumoniae	22	351	Annotated
rand.39.k141_1133	GB virus C	45	478	Annotated
rand.99.k141_2834	Torque teno virus	84	308	Annotated
rand.99.k141_1658	Parlatoria sp. ud4976	7	365	Annotated
rand.39.k141_2131	GB virus C	48	461	Annotated
rand.39.k141_4295	GB virus C	49	370	Annotated
rand.46.k141_8420	Escherichia coli	111	385	Annotated
rand.39.k141_2247	GB virus C	43	402	Annotated
rand.39.k141_6068	GB virus C	49	311	Annotated
rand.39.k141_3171	GB virus C	61	339	Annotated
rand.39.k141_6189	GB virus C	43	437	Annotated
rand.39.k141_2755	GB virus C	46	524	Annotated
rand.46.k141_941	GB virus C	57	555	Annotated
rand.3.k141_29742	Escherichia coli	90	300	Annotated
rand.29.k141_1457	Torque teno virus	66	463	Annotated
rand.29.k141_4967	Torque teno virus	77	708	Annotated
rand.93.k141_1811	GB virus C	74	310	Annotated
rand.15.k141_51402	Escherichia coli	94	411	Annotated
rand.15.k141_98196	NA	NA	305	Unannotated
rand.66.k141_2281	Escherichia coli	104	382	Annotated
rand.66.k141_6533	Escherichia coli	98	640	Annotated
rand.41.k141_576	Escherichia coli	94	285	Annotated
rand.87.k141_978	Escherichia coli	96	829	Annotated
rand.93.k141_5765	GB virus C	43	449	Annotated
rand.93.k141_4015	GB virus C	44	203	Annotated
rand.41.k141_25461	Escherichia coli	100	395	Annotated
rand.93.k141_4251	GB virus C	52	392	Annotated
rand.93.k141_2598	GB virus C	53	409	Annotated
rand.93.k141_870	TTV-like mini virus	79	732	Annotated
rand.93.k141_53752	eukaryotic synthetic construct	2	279	Annotated
rand.93.k141_1592	Torque teno midi virus	94	663	Annotated
rand.76.k141_7423	Escherichia coli	99	616	Annotated
rand.12.k141_533	Torque teno virus	36	677	Annotated
rand.32.k141_19553	Escherichia coli	105	385	Annotated
rand.7.k141_4980	Escherichia coli	97	352	Annotated
rand.76.k141_7750	GB virus C	54	1410	Annotated
rand.33.k141_167	GB virus C	57	327	Annotated
rand.33.k141_2183	GB virus C	46	939	Annotated
rand.33.k141_2404	GB virus C	61	372	Annotated
rand.76.k141_81	GB virus C	54	455	Annotated
rand.76.k141_17090	Human gammaherpesvirus 8	101	353	Annotated
rand.79.k141_3390	Torque teno virus	73	311	Annotated
rand.79.k141_91	Torque teno virus	56	268	Annotated
rand.79.k141_2498	Torque teno virus	73	304	Annotated
rand.79.k141_1518	Escherichia coli	81	393	Annotated
rand.21.k141_8875	uncultured Acidobacteriota bacterium	12	1171	Annotated
rand.79.k141_5094	Torque teno virus	72	395	Annotated
rand.79.k141_1741	Torque teno virus	45	285	Annotated
rand.79.k141_1880	Torque teno virus	71	292	Annotated
rand.79.k141_2093	Torque teno virus	19	228	Annotated
rand.68.k141_6094	NA	NA	329	Unannotated
rand.85.k141_10479	GB virus C	45	5361	Annotated
rand.26.k141_149	Escherichia coli	96	585	Annotated
rand.26.k141_10016	GB virus C	44	410	Annotated
rand.26.k141_6362	GB virus C	48	382	Annotated
rand.85.k141_9536	GB virus C	74	598	Annotated
rand.26.k141_3857	GB virus C	45	233	Annotated
rand.21.k141_33781	Torque teno virus	12	390	Annotated
rand.21.k141_4753	Escherichia coli	56	634	Annotated
rand.21.k141_2820	Hepatitis B virus	1	362	Annotated
rand.21.k141_5516	Paludibaculum fermentans	1	644	Annotated
rand.85.k141_27328	Torque teno virus	42	333	Annotated
rand.85.k141_5363	Hepatitis B virus	144	302	Annotated
rand.74.k141_1872	Torque teno virus	78	617	Annotated
rand.74.k141_1175	Torque teno virus	75	497	Annotated
rand.74.k141_3722	Torque teno virus	54	396	Annotated
rand.81.k141_33308	Escherichia coli	97	304	Annotated
rand.50.k141_7523	Escherichia coli	97	407	Annotated
rand.50.k141_13122	Escherichia coli	91	633	Annotated
rand.85.k141_211	GB virus C	58	605	Annotated
rand.85.k141_11785	GB virus C	71	314	Annotated
rand.81.k141_375	Escherichia coli	98	442	Annotated
rand.81.k141_24720	Escherichia coli	87	383	Annotated
rand.57.k141_20378	Escherichia coli	97	388	Annotated
rand.4.k141_6309	Escherichia coli	101	338	Annotated
rand.4.k141_4564	Escherichia coli	100	331	Annotated
rand.57.k141_364	Burkholderia pseudomallei	64	331	Annotated
rand.75.k141_16214	Bradyrhizobium diazoefficiens	44	442	Annotated
rand.75.k141_3532	Escherichia coli	81	319	Annotated
rand.23.k141_11234	Escherichia coli	107	419	Annotated
rand.23.k141_11582	Equine infectious anemia virus	94	286	Annotated
rand.80.k141_3821	Escherichia coli	97	383	Annotated
rand.70.k141_7868	NA	NA	432	Unannotated
rand.70.k141_2506	Burkholderia mallei	30	417	Annotated
rand.70.k141_41863	Enterobacteria phage T6	4	402	Annotated
rand.80.k141_31207	Escherichia coli	68	508	Annotated
rand.70.k141_3693	Escherichia coli	95	301	Annotated
rand.70.k141_32726	Escherichia coli	94	360	Annotated
rand.70.k141_7816	Mucilaginibacter ginsenosidivorans	1	824	Annotated
rand.51.k141_2998	Leptolyngbya sp. 7M	1	1021	Annotated
rand.57.k141_20631	uncultured Acidobacteriota bacterium	2	387	Annotated
rand.38.k141_7556	Torque teno virus	51	307	Annotated
rand.38.k141_9074	Bacillus subtilis	9	330	Annotated
rand.38.k141_2481	Escherichia coli	81	358	Annotated
rand.19.k141_4506	Torque teno virus	69	366	Annotated
rand.69.k141_11319	Human pegivirus	40	438	Annotated
rand.59.k141_4250	Torque teno virus	64	529	Annotated
rand.56.k141_194	Escherichia coli	94	496	Annotated
rand.56.k141_5292	Ralstonia solanacearum	6	355	Annotated
rand.73.k141_7200	Escherichia coli	106	641	Annotated
rand.98.k141_40245	Escherichia coli	98	368	Annotated
rand.69.k141_5625	GB virus C	42	456	Annotated
rand.69.k141_3679	GB virus C	66	243	Annotated
rand.69.k141_11281	GB virus C	54	491	Annotated
rand.69.k141_3716	GB virus C	64	404	Annotated
rand.69.k141_12292	GB virus C	39	282	Annotated
rand.69.k141_6127	GB virus C	47	237	Annotated
rand.69.k141_12136	GB virus C	47	239	Annotated
rand.69.k141_12141	GB virus C	52	507	Annotated
rand.69.k141_9827	GB virus C	48	503	Annotated
rand.69.k141_4631	GB virus C	57	419	Annotated
rand.69.k141_9852	GB virus C	41	426	Annotated
rand.69.k141_12165	GB virus C	54	406	Annotated
rand.69.k141_9885	GB virus C	58	405	Annotated
rand.69.k141_1377	GB virus C	55	373	Annotated
rand.69.k141_11242	GB virus C	70	244	Annotated
rand.69.k141_11083	GB virus C	50	1294	Annotated
rand.69.k141_1293	GB virus C	71	296	Annotated
rand.69.k141_2784	GB virus C	37	281	Annotated
rand.69.k141_6114	GB virus C	51	360	Annotated
rand.69.k141_7033	GB virus C	54	368	Annotated
rand.69.k141_7040	GB virus C	60	330	Annotated
rand.69.k141_2740	GB virus C	49	375	Annotated
rand.69.k141_9757	GB virus C	70	300	Annotated
rand.69.k141_7555	GB virus C	56	401	Annotated
rand.69.k141_7059	GB virus C	36	231	Annotated
rand.69.k141_3541	GB virus C	41	314	Annotated
rand.69.k141_1786	GB virus C	49	374	Annotated
rand.69.k141_11784	GB virus C	44	212	Annotated
rand.69.k141_5484	GB virus C	51	400	Annotated
rand.69.k141_4210	GB virus C	65	281	Annotated
rand.69.k141_3522	GB virus C	58	353	Annotated
rand.69.k141_3297	GB virus C	63	506	Annotated
rand.69.k141_4232	Human pegivirus	48	299	Annotated
rand.69.k141_2292	GB virus C	50	283	Annotated
rand.69.k141_1194	GB virus C	52	284	Annotated
rand.69.k141_1723	GB virus C	68	283	Annotated
rand.69.k141_8439	GB virus C	56	401	Annotated
rand.69.k141_382	GB virus C	59	209	Annotated
rand.69.k141_12045	GB virus C	70	348	Annotated
rand.69.k141_6058	GB virus C	46	683	Annotated
rand.69.k141_899	GB virus C	57	363	Annotated
rand.69.k141_3280	GB virus C	53	205	Annotated
rand.69.k141_17011	GB virus C	60	377	Annotated
rand.69.k141_6951	GB virus C	81	359	Annotated
rand.69.k141_10389	GB virus C	45	305	Annotated
rand.69.k141_6963	GB virus C	43	281	Annotated
rand.69.k141_6969	GB virus C	66	441	Annotated
rand.69.k141_10649	GB virus C	76	282	Annotated
rand.69.k141_2205	GB virus C	65	274	Annotated
rand.69.k141_10343	GB virus C	53	229	Annotated
rand.69.k141_8763	GB virus C	60	241	Annotated
rand.69.k141_3184	GB virus C	59	267	Annotated
rand.69.k141_2202	GB virus C	54	277	Annotated
rand.69.k141_7458	GB virus C	56	202	Annotated
rand.69.k141_11664	GB virus C	65	459	Annotated
rand.69.k141_2722	Human pegivirus	41	282	Annotated
rand.69.k141_13066	GB virus C	46	361	Annotated
rand.69.k141_4527	GB virus C	64	207	Annotated
rand.69.k141_8730	GB virus C	49	292	Annotated
rand.69.k141_3151	GB virus C	62	283	Annotated
rand.69.k141_7445	GB virus C	50	330	Annotated
rand.69.k141_12548	GB virus C	46	265	Annotated
rand.69.k141_7392	GB virus C	44	331	Annotated
rand.69.k141_5285	GB virus C	64	283	Annotated
rand.69.k141_9241	GB virus C	67	365	Annotated
rand.69.k141_6424	GB virus C	74	350	Annotated
rand.69.k141_252	GB virus C	46	235	Annotated
rand.69.k141_10293	GB virus C	87	282	Annotated
rand.69.k141_1653	GB virus C	102	335	Annotated
rand.69.k141_7418	GB virus C	59	281	Annotated
rand.69.k141_2166	GB virus C	57	342	Annotated
rand.69.k141_12010	GB virus C	57	289	Annotated
rand.69.k141_4022	GB virus C	45	341	Annotated
rand.69.k141_8678	GB virus C	56	326	Annotated
rand.69.k141_2654	GB virus C	44	279	Annotated
rand.69.k141_246	GB virus C	40	454	Annotated
rand.69.k141_6781	GB virus C	70	352	Annotated
rand.69.k141_4899	GB virus C	65	225	Annotated
rand.69.k141_12456	Human pegivirus	40	375	Annotated
rand.69.k141_8271	GB virus C	78	445	Annotated
rand.69.k141_11955	GB virus C	60	212	Annotated
rand.69.k141_5923	GB virus C	51	413	Annotated
rand.69.k141_670	GB virus C	72	382	Annotated
rand.69.k141_6813	GB virus C	68	618	Annotated
rand.69.k141_4013	GB virus C	44	371	Annotated
rand.69.k141_9623	GB virus C	57	252	Annotated
rand.69.k141_13312	GB virus C	61	262	Annotated
rand.69.k141_6720	GB virus C	66	316	Annotated
rand.69.k141_8601	GB virus C	63	264	Annotated
rand.69.k141_3935	GB virus C	75	214	Annotated
rand.69.k141_125	GB virus C	47	205	Annotated
rand.69.k141_9538	GB virus C	42	315	Annotated
rand.69.k141_10029	GB virus C	48	946	Annotated
rand.69.k141_4342	GB virus C	45	279	Annotated
rand.69.k141_9078	GB virus C	44	314	Annotated
rand.69.k141_12354	GB virus C	54	349	Annotated
rand.69.k141_1994	GB virus C	74	281	Annotated
rand.69.k141_12849	GB virus C	37	290	Annotated
rand.69.k141_9091	GB virus C	52	525	Annotated
rand.69.k141_11902	GB virus C	55	492	Annotated
rand.69.k141_4375	GB virus C	58	366	Annotated
rand.69.k141_983	GB virus C	49	238	Annotated
rand.69.k141_3879	GB virus C	96	404	Annotated
rand.69.k141_1974	GB virus C	46	305	Annotated
rand.69.k141_12790	GB virus C	68	283	Annotated
rand.69.k141_12	GB virus C	62	283	Annotated
rand.69.k141_6651	GB virus C	64	283	Annotated
rand.69.k141_7623	GB virus C	52	226	Annotated
rand.69.k141_1936	GB virus C	48	438	Annotated
rand.69.k141_2887	GB virus C	48	510	Annotated
rand.69.k141_11864	GB virus C	53	283	Annotated
rand.69.k141_5752	GB virus C	48	303	Annotated
rand.69.k141_9041	Human pegivirus	88	368	Annotated
rand.69.k141_534	GB virus C	65	296	Annotated
rand.69.k141_8059	GB virus C	60	288	Annotated
rand.69.k141_3333	GB virus C	49	254	Annotated
rand.83.k141_136	GB virus C	54	494	Annotated
rand.83.k141_686	GB virus C	44	207	Annotated
rand.83.k141_3355	GB virus C	54	692	Annotated
rand.83.k141_329	GB virus C	54	281	Annotated
rand.83.k141_1114	GB virus C	81	307	Annotated
rand.83.k141_5038	GB virus C	50	282	Annotated
rand.69.k141_3313	GB virus C	50	248	Annotated
rand.69.k141_10415	GB virus C	45	225	Annotated
rand.69.k141_8045	GB virus C	49	346	Annotated
rand.69.k141_2406	GB virus C	71	266	Annotated
rand.90.k141_1078	Escherichia coli	100	386	Annotated
rand.90.k141_2086	NA	NA	475	Unannotated
rand.90.k141_19390	Pseudomonas syringae pv. actinidiae	1	421	Annotated
rand.90.k141_778	Escherichia coli	93	736	Annotated
rand.90.k141_5876	Escherichia coli	107	602	Annotated
rand.90.k141_2846	Equine infectious anemia virus	80	364	Annotated
rand.22.k141_15820	Escherichia coli	85	273	Annotated
rand.22.k141_482	Escherichia coli	81	284	Annotated
rand.89.k141_48325	Eubalaena japonica	29	271	Annotated
rand.83.k141_8156	Escherichia coli	108	449	Annotated
rand.48.k141_8908	GB virus C	64	555	Annotated
rand.48.k141_784	GB virus C	44	276	Annotated
rand.48.k141_789	GB virus C	53	310	Annotated
rand.48.k141_3251	GB virus C	47	283	Annotated
rand.48.k141_2230	GB virus C	54	401	Annotated
rand.48.k141_3052	GB virus C	52	644	Annotated
rand.48.k141_5554	GB virus C	62	446	Annotated
rand.48.k141_6277	GB virus C	102	288	Annotated
rand.48.k141_7083	GB virus C	53	434	Annotated
rand.48.k141_5578	GB virus C	89	328	Annotated
rand.48.k141_8017	GB virus C	49	218	Annotated
rand.48.k141_1517	GB virus C	52	246	Annotated
rand.48.k141_5640	GB virus C	52	771	Annotated
rand.48.k141_2369	GB virus C	73	282	Annotated
rand.69.k141_10169	GB virus C	52	459	Annotated
rand.69.k141_6331	GB virus C	46	407	Annotated
rand.69.k141_8629	GB virus C	58	213	Annotated
rand.69.k141_6339	GB virus C	44	282	Annotated
rand.69.k141_6773	GB virus C	74	284	Annotated
rand.69.k141_9578	GB virus C	55	520	Annotated
rand.69.k141_3404	GB virus C	70	417	Annotated
rand.69.k141_3407	GB virus C	68	409	Annotated
rand.69.k141_13351	GB virus C	70	279	Annotated
rand.69.k141_6282	GB virus C	48	360	Annotated
rand.69.k141_10968	GB virus C	58	674	Annotated
rand.69.k141_1054	GB virus C	71	419	Annotated
rand.69.k141_3956	GB virus C	56	1383	Annotated
rand.69.k141_9139	GB virus C	42	247	Annotated
rand.69.k141_1610	GB virus C	66	254	Annotated
rand.48.k141_7045	GB virus C	50	523	Annotated
rand.48.k141_1388	GB virus C	52	280	Annotated
rand.48.k141_2822	GB virus C	82	210	Annotated
rand.48.k141_5293	GB virus C	53	911	Annotated
rand.48.k141_6938	GB virus C	54	374	Annotated
rand.48.k141_2882	GB virus C	67	216	Annotated
rand.48.k141_4410	GB virus C	77	416	Annotated
rand.48.k141_3681	GB virus C	55	278	Annotated
rand.48.k141_6138	GB virus C	67	611	Annotated
rand.48.k141_7813	GB virus C	57	409	Annotated
rand.48.k141_7823	GB virus C	51	1525	Annotated
rand.48.k141_8656	GB virus C	74	300	Annotated
rand.48.k141_2756	GB virus C	58	375	Annotated
rand.48.k141_6836	GB virus C	50	273	Annotated
rand.48.k141_13385	Escherichia coli	36	414	Annotated
rand.48.k141_5256	GB virus C	52	291	Annotated
rand.48.k141_8255	GB virus C	51	1055	Annotated
rand.48.k141_996	GB virus C	47	482	Annotated
rand.48.k141_8302	GB virus C	57	202	Annotated
rand.48.k141_8319	GB virus C	49	406	Annotated
rand.48.k141_5791	GB virus C	53	313	Annotated
rand.48.k141_6715	Torque teno virus	76	355	Annotated
rand.48.k141_1058	GB virus C	48	279	Annotated
rand.48.k141_1090	GB virus C	54	553	Annotated
rand.48.k141_4328	GB virus C	66	390	Annotated
rand.48.k141_7594	GB virus C	55	227	Annotated
rand.48.k141_2523	GB virus C	107	466	Annotated
rand.48.k141_91	GB virus C	48	529	Annotated
rand.10.k141_9561	GB virus C	52	314	Annotated
rand.10.k141_9588	GB virus C	55	283	Annotated
rand.10.k141_884	uncultured Acidobacteriota bacterium	2	504	Annotated
rand.10.k141_9670	GB virus C	62	281	Annotated
rand.10.k141_8576	GB virus C	57	515	Annotated
rand.10.k141_1939	GB virus C	52	206	Annotated
rand.48.k141_6510	GB virus C	60	455	Annotated
rand.48.k141_2463	GB virus C	79	282	Annotated
rand.48.k141_1670	GB virus C	58	458	Annotated
rand.48.k141_4954	GB virus C	71	590	Annotated
rand.10.k141_8463	GB virus C	78	440	Annotated
rand.10.k141_5532	GB virus C	47	255	Annotated
rand.10.k141_4042	GB virus C	69	334	Annotated
rand.10.k141_4071	GB virus C	97	307	Annotated
rand.10.k141_3126	GB virus C	57	256	Annotated
rand.10.k141_290	GB virus C	75	213	Annotated
rand.10.k141_2008	GB virus C	50	210	Annotated
rand.10.k141_9103	GB virus C	100	312	Annotated
rand.10.k141_2299	GB virus C	52	2278	Annotated
rand.10.k141_7263	GB virus C	62	374	Annotated
rand.10.k141_9259	GB virus C	51	382	Annotated
rand.10.k141_568	GB virus C	69	282	Annotated
rand.10.k141_40	GB virus C	42	275	Annotated
rand.86.k141_10199	Escherichia coli	94	421	Annotated
rand.86.k141_2139	NA	NA	536	Unannotated
rand.37.k141_3906	Escherichia coli	94	445	Annotated
rand.37.k141_4192	Achromobacter mucicolens	2	369	Annotated
rand.47.k141_3745	Torque teno virus	73	336	Annotated
rand.82.k141_4934	Escherichia coli	100	637	Annotated
rand.45.k141_40723	NA	NA	342	Unannotated
rand.45.k141_6949	Variovorax sp. V116	1	333	Annotated
rand.77.k141_4786	Escherichia coli	74	357	Annotated
rand.44.k141_5489	Escherichia coli	108	305	Annotated
rand.44.k141_1883	Escherichia coli	107	367	Annotated
rand.44.k141_3646	GB virus C	67	500	Annotated
rand.8.k141_2966	Escherichia coli	89	396	Annotated
rand.36.k141_8963	Klebsiella pneumoniae	23	400	Annotated
rand.36.k141_2749	Escherichia coli	71	519	Annotated
rand.36.k141_8653	Escherichia coli	94	585	Annotated
rand.47.k141_2594	Torque teno virus	71	1041	Annotated
rand.97.k141_5068	Escherichia coli	94	432	Annotated
rand.97.k141_3606	GB virus C	49	330	Annotated
rand.97.k141_4514	GB virus C	77	583	Annotated
rand.97.k141_810	GB virus C	72	487	Annotated
rand.97.k141_1586	GB virus C	71	249	Annotated
rand.97.k141_3363	GB virus C	51	436	Annotated
