contig	length	gc	frequency	meanDepth	meanCov	S1_fre	S1_meanDep	S1_meanCov	Specy
DNA_k71_118	348	0.591954022988506	1	0.867018469656992	0.198944591029024	7	0.159858941746957	0.013786728254709	0
DNA_k71_72	230	0.730434782608696	1	0.39581589958159	0.2	9	0.113891400226064	0.0141081976940755	0
RNA_k71_600	288	0.350694444444444	2	0.574968014185988	0.338255033557047	110	0.275542340018894	0.110988019921257	0
RNA_k71_616	228	0.662280701754386	1	6.2506329113924	0.2	3	0.0234502981001901	0.00424369942552109	0
DNA_k71_1180	4331	0.631493881320711	3	7.18084122881121	0.228293008644979	42	0.132610041690118	0.01720095107522	0
DNA_k71_3377	2972	0.658815612382234	3	6.00917268469881	0.253681477475379	77	0.223793916685976	0.026582923356074	0
DNA_k71_775	226	0.646017699115044	1	0.608298755186722	0.2	5	0.121693367077587	0.00907426067662485	0
DNA_k71_3916	280	0.539285714285714	2	0.981991711961306	0.254416961130742	5	0.16520011189374	0.0116149719872808	0
DNA_k71_2133	311	0.453376205787781	1	0.817008797653958	0.197067448680352	4	0.00368823359593023	0.00310636344484815	0
DNA_k71_3569	482	0.533195020746888	1	0.95189393939394	0.2	13	0.189480539015559	0.016156503729894	0
DNA_k71_2501	5199	0.640892479322947	3	6.45881952079663	0.239529754378286	69	0.210463380938928	0.0237921661234042	0
DNA_k71_1004	320	0.528125	1	0.898850574712644	0.192528735632184	6	0.228016998790958	0.0142639945890973	0
DNA_k71_3602	5661	0.710828475534358	3	4.78770447638818	0.226640691068553	32	0.0939005546512477	0.0154753170612467	0
DNA_k71_2277	305	0.60655737704918	1	0.809090909090908	0.2	12	0.208015748633626	0.0181296240175226	0
DNA_k71_1164	230	0.578260869565217	1	0.862948207171314	0.2	7	0.147151128837241	0.0129799789068826	0
DNA_k71_291	244	0.577868852459016	2	0.87608863615292	0.262348178137652	6	0.121202350969836	0.0113844460134517	0
DNA_k71_785	388	0.685567010309278	1	5.1195530726257	0.2	15	0.162240459280695	0.0207963816511608	0
DNA_k71_3754	430	0.618604651162791	1	0.888412017167382	0.187982832618026	13	0.248946819434214	0.0197086435170023	0
DNA_k71_2131	448	0.647321428571429	2	4.92168732506997	0.234146341463415	19	0.114320115014107	0.0203059711304597	0
DNA_k71_2503	248	0.463709677419355	1	0.490076335877862	0.187022900763359	5	0.244600918402011	0.0141362654307615	0
DNA_k71_3854	227	0.621145374449339	2	0.734711623779946	0.248997338065661	12	0.205975038309418	0.0192650164909369	0
DNA_k71_3039	251	0.589641434262948	2	0.720924038906901	0.259159333024548	7	0.231501936310601	0.0140052115246951	0
DNA_k71_2910	401	0.553615960099751	1	0.75233644859813	0.2	7	0.230769738251092	0.0134333174161016	0
RNA_k71_61	291	0.457044673539519	3	4.18342013853828	0.405174371932872	225	1.17896635433435	0.363236497198815	0
DNA_k71_2848	223	0.672645739910314	1	0.740495867768594	0.2	7	0.140688676649647	0.0134816760531375	0
DNA_k71_1055	751	0.55525965379494	1	0.8955042527339	0.186391251518834	9	0.192885553124128	0.0137375704042134	0
DNA_k71_1331	388	0.649484536082474	1	0.899029126213592	0.2	12	0.268459520167854	0.0185177946305421	0
DNA_k71_2748	282	0.606382978723404	1	1.25576923076923	0.2	9	0.160484593976254	0.0159739876938447	0
DNA_k71_726	416	0.538461538461538	1	1.09891540130152	0.2	10	0.222073457612806	0.0150128089132294	0
DNA_k71_2364	269	0.531598513011152	1	1.14715719063545	0.191973244147157	6	0.189633218843218	0.0126049573530667	0
DNA_k71_3805	230	0.673913043478261	1	0.715322580645162	0.2	8	0.116473563944875	0.0123742126362185	0
DNA_k71_1333	215	0.651162790697674	1	0.784615384615384	0.179487179487179	9	0.106104613840975	0.0129884294202039	0
DNA_k71_3705	215	0.604651162790698	1	0.569026548672566	0.2	4	0.105894694028209	0.0112150858131821	0
DNA_k71_3264	217	0.622119815668203	1	0.489082969432314	0.187772925764192	9	0.210168515957254	0.018965594584357	0
DNA_k71_2380	286	0.545454545454545	1	1.05230769230769	0.198769230769231	25	0.288529987736258	0.0300447718031645	0
DNA_k71_4361	2376	0.581228956228956	2	3.24075148873229	0.206473308112652	16	0.0293335755001744	0.0101401022396514	0
DNA_k71_142	232	0.530172413793103	1	1.1062015503876	0.193798449612403	28	0.267044019066262	0.0326256162128995	0
DNA_k71_4209	324	0.546296296296296	1	1.04067796610169	0.2	7	0.184409470209873	0.0142285662337435	0
DNA_k71_2409	293	0.617747440273038	1	1.67267267267267	0.2	22	0.425952070984317	0.0290525429950285	0
DNA_k71_3461	298	0.60738255033557	1	0.816300940438872	0.2	9	0.139525954745311	0.0133519039161249	0
DNA_k71_3280	359	0.607242339832869	1	0.678125	0.196875	8	0.191675827864691	0.0136317893539904	0
DNA_k71_1420	332	0.617469879518072	1	0.836263736263736	0.192857142857143	9	0.171688326231285	0.0150674269394548	0
DNA_k71_238	214	0.686915887850467	1	0.710132158590308	0.2	6	0.12331809748177	0.014063455534745	0
DNA_k71_1782	373	0.640750670241287	1	0.781094527363184	0.2	9	0.16158121325643	0.0142479735145554	0
DNA_k71_4363	213	0.553990610328638	2	7.42908850408852	0.269997594997595	59	0.754735475910555	0.0756892630445696	0
RNA_k71_990	217	0.571428571428571	2	5.18315789473684	0.27	13	0.0429080760927727	0.0108372247341367	0
DNA_k71_2286	249	0.34136546184739	1	0.671375464684014	0.166542750929368	1	0.00198120396240793	0.00115570231140462	0
DNA_k71_3463	282	0.627659574468085	1	0.65514950166113	0.2	11	0.234027112579204	0.0159238110187518	0
DNA_k71_328	215	0.572093023255814	1	0.636752136752136	0.182051282051282	8	0.190915453120878	0.0166871798899993	0
DNA_k71_1882	299	0.695652173913043	2	0.665946648511482	0.242893689009924	6	0.113988390850574	0.0111345684102821	0
DNA_k71_3386	317	0.608832807570978	1	0.728445747800586	0.193548387096774	6	0.135148507322928	0.0111765230445104	0
DNA_k71_32	289	0.622837370242215	1	0.419867549668874	0.2	19	1.33024752387906	0.04122177983147	0
DNA_k71_413	240	0.616666666666667	2	0.812050387962177	0.258615273458361	10	0.194525828415535	0.0181636094072105	0
DNA_k71_3589	227	0.383259911894273	3	0.528559897266556	0.391007154650523	54	0.0837430399513186	0.0633778334716126	0
DNA_k71_23	331	0.652567975830816	1	0.88225352112676	0.2	8	0.190667992588546	0.0161085265823699	0
DNA_k71_1184	284	0.383802816901408	1	0.894193548387096	0.18258064516129	2	0.00169720130381027	0.00169720130381027	0
DNA_k71_4130	341	0.648093841642229	1	0.621428571428572	0.2	7	0.11989717740719	0.0116661861014889	0
DNA_k71_450	1986	0.671198388721047	3	5.5280556380537	0.230939226519337	30	0.0866661878799609	0.0154006495665788	0
DNA_k71_1665	265	0.60377358490566	1	0.690845070422536	0.2	6	0.178106916501244	0.0144410472994091	0
DNA_k71_3750	409	0.591687041564792	1	1.1205298013245	0.196467991169978	6	0.246921638888021	0.0140154240152325	0
DNA_k71_3121	239	0.539748953974895	2	1.07589690003483	0.263636363636364	6	0.197364899574989	0.0138292648828492	0
DNA_k71_1995	232	0.396551724137931	1	1.05234375	0.1890625	0	0	0	0
DNA_k71_3850	2072	0.703185328185328	3	4.59237451959356	0.243589395288496	17	0.0685700167393249	0.0133751798360724	0
RNA_k71_266	318	0.654088050314465	1	5.61058823529412	0.2	16	0.0505809850801299	0.015416773291429	0
DNA_k71_100	472	0.525423728813559	1	0.970327552986512	0.199229287090559	9	0.228134260262218	0.0162266150923616	0
RNA_k71_543	452	0.398230088495575	2	11.3140033247695	0.233846153846154	17	0.024907478976883	0.0132541587558277	0
DNA_k71_2029	13884	0.681143762604437	3	5.28473316918283	0.231433782912446	57	0.070972928677152	0.0141758393867843	0
DNA_k71_116	305	0.380327868852459	1	0.84404761904762	0.2	4	0.00339371866427017	0.00339371866427017	0
RNA_k71_299	228	0.447368421052632	1	6.91821862348178	0.191093117408907	5	0.020770774186619	0.00778731453820297	0
DNA_k71_2914	214	0.714953271028037	1	0.637554585152838	0.2	5	0.0894340398022108	0.0111332350382565	0
DNA_k71_2856	261	0.636015325670498	1	1.10315789473684	0.2	10	0.171228230572716	0.0149721456449254	0
DNA_k71_3123	561	0.335115864527629	1	0.892985318107668	0.2	3	0.00273203841101621	0.00198936592391377	0
DNA_k71_375	498	0.594377510040161	1	0.883241252302026	0.2	10	0.217269908719143	0.0167588279156718	0
DNA_k71_2756	587	0.511073253833049	1	2.4631724137931	0.2	0	0	0	0
DNA_k71_385	240	0.679166666666667	1	0.888636363636364	0.193939393939394	8	0.139458628456851	0.0140304628692603	0
DNA_k71_1000	329	0.416413373860182	2	1.60080913466197	0.246385542168675	11	0.187359832483637	0.0180345287027126	0
DNA_k71_1160	468	0.525641025641026	1	1.25009487666034	0.199240986717268	12	0.245920975246881	0.0174761320577009	0
DNA_k71_1928	331	0.643504531722054	1	1.00659340659341	0.2	5	0.17747293316502	0.0130250955596042	0
RNA_k71_618	294	0.517006802721088	1	6.7552795031056	0.2	0	0	0	0
DNA_k71_1252	515	0.312621359223301	1	0.854873646209386	0.2	4	0.00353279017628294	0.00251130856803827	0
DNA_k71_2936	256	0.5859375	1	1.28041958041958	0.181818181818182	5	0.166438569133841	0.0112551378576082	0
DNA_k71_3113	273	0.604395604395604	1	0.898996655518394	0.192642140468227	7	0.176612549153436	0.0143909176909165	0
DNA_k71_826	458	0.495633187772926	1	1.17416829745597	0.2	11	0.180741718657358	0.0152766923678606	0
DNA_k71_393	305	0.672131147540984	1	0.885119047619048	0.198809523809524	6	0.121038971498737	0.0118783430677632	0
DNA_k71_1918	258	0.515503875968992	1	1.01197183098592	0.2	7	0.195446527015233	0.0129257111215509	0
DNA_k71_1142	243	0.609053497942387	1	1.00306513409962	0.2	6	0.129909834186941	0.0107023399749147	0
DNA_k71_3111	231	0.675324675324675	1	0.821513944223108	0.198406374501992	6	0.11089321706684	0.0103531109990506	0
DNA_k71_2924	326	0.613496932515337	1	0.83456090651558	0.198866855524079	6	0.13865059279247	0.013639872626284	0
DNA_k71_2019	266	0.56015037593985	1	0.684397163120568	0.2	1	0.000923372106967261	0.000923372106967261	0
DNA_k71_3930	304	0.654605263157895	1	0.645341614906832	0.192546583850932	6	0.144619721342673	0.0118881483514638	0
DNA_k71_1076	401	0.703241895261845	1	0.571971496437054	0.189548693586698	8	0.126124961566828	0.0143086139681797	0
DNA_k71_2188	222	0.68018018018018	1	0.547457627118644	0.189830508474576	8	0.171176937869416	0.014523302025932	0
DNA_k71_1657	222	0.662162162162162	1	0.9475	0.2	7	0.126628832310622	0.0118216773669797	0
DNA_k71_1410	347	0.550432276657061	1	1.57602040816327	0.2	6	0.176622386399992	0.0123268940256028	0
DNA_k71_1537	237	0.552742616033755	1	1.03984962406015	0.2	7	0.21687137007812	0.0147206087369147	0
DNA_k71_504	315	0.663492063492063	1	0.576190476190476	0.2	7	0.195814091926705	0.0148347234943296	0
DNA_k71_2775	237	0.367088607594937	1	0.827777777777778	0.2	1	0.00392473118279571	0.000981182795698926	0
RNA_k71_684	383	0.472584856396867	3	1.74481158577993	0.432756811547058	197	0.465196724040531	0.244606339135572	0
DNA_k71_1067	9053	0.689384734342207	3	5.53261190214747	0.225452807843447	55	0.0958948073367935	0.0162789326445292	0
DNA_k71_141	319	0.601880877742947	1	0.815116279069768	0.2	9	0.19680335575409	0.0174047833414859	0
DNA_k71_3438	255	0.580392156862745	1	0.773818181818182	0.198545454545455	6	0.176636033892355	0.0126654880443266	0
RNA_k71_187	354	0.488700564971751	1	0.945128205128204	0.2	37	1.7426856983232	0.0640565041500119	0
DNA_k71_1107	214	0.341121495327103	1	0.861206896551724	0.162931034482759	4	0.00728798042870393	0.00407677038637435	0
RNA_k71_177	234	0.444444444444444	1	3.66374501992032	0.2	3	0.00599874824381112	0.00317517809620299	0
DNA_k71_4338	15874	0.632480786191256	3	6.28158270651404	0.226090203586829	67	0.0906007588762832	0.0158843447955374	0
DNA_k71_2875	215	0.632558139534884	1	0.499555555555556	0.171555555555556	5	0.125239605906034	0.0115995790992746	0
RNA_k71_674	256	0.61328125	1	3.69772727272728	0.173484848484848	1	0.00575414123801219	0.0009590235396687	0
DNA_k71_1844	231	0.303030303030303	1	0.796694214876032	0.2	2	0.00176454370002757	0.00176454370002757	0
DNA_k71_649	455	0.520879120879121	1	1.13214990138067	0.2	7	0.197188660355467	0.0147082440436939	0
DNA_k71_1744	284	0.654929577464789	1	0.590697674418604	0.2	9	0.144616877496038	0.0134075104167506	0
DNA_k71_3479	240	0.645833333333333	1	0.50234375	0.1921875	10	0.141765919381887	0.0145563801051161	0
DNA_k71_1368	259	0.579150579150579	2	0.582025858426522	0.237376411932058	7	0.148432014311261	0.0130072478117558	0
DNA_k71_4037	297	0.346801346801347	1	0.561022364217252	0.198083067092652	0	0	0	0
DNA_k71_2008	273	0.637362637362637	2	1.23815004262575	0.254489911906792	10	0.154589935602358	0.0163389083784532	0
DNA_k71_2920	281	0.669039145907473	1	0.653465346534654	0.173597359735974	9	0.139885252157796	0.0129637404759675	0
DNA_k71_2168	287	0.477351916376307	1	3.075625	0.185625	8	0.0154676742260329	0.010286441296664	0
DNA_k71_3934	13646	0.586692070936538	3	8.14938413138931	0.243983334813335	39	0.0959974518777878	0.0164039093225197	0
DNA_k71_1592	303	0.577557755775578	1	1.01762917933131	0.2	8	0.206803184364564	0.014944041178835	0
DNA_k71_3926	272	0.606617647058823	1	0.77891156462585	0.194557823129252	9	0.173939819718389	0.0162635299998765	0
DNA_k71_793	518	0.332046332046332	1	0.99647266313933	0.2	3	0.00110829050832766	0.00110829050832766	0
RNA_k71_1046	281	0.434163701067616	4	13.9194454432642	0.645026792436119	250	3.96542096254047	0.543321376653071	0
DNA_k71_1909	377	0.676392572944297	1	0.923373493975904	0.199036144578313	9	0.138330106032237	0.0129426234354964	0
DNA_k71_292	269	0.609665427509294	1	0.944406779661016	0.2	7	0.143603884409923	0.0134085244887725	0
DNA_k71_3045	237	0.666666666666667	1	0.951372549019608	0.193725490196078	10	0.247125818698295	0.01645527484064	0
DNA_k71_3571	307	0.680781758957655	2	0.792732468334878	0.279487179487179	6	0.117382848592059	0.0105481805049062	0
DNA_k71_4092	273	0.58974358974359	1	0.840677966101694	0.2	5	0.171056799231994	0.0128723258411384	0
DNA_k71_2672	258	0.391472868217054	2	2.62021375277273	0.256704980842912	10	0.0312696035260298	0.0156396241903295	0
DNA_k71_3207	240	0.420833333333333	2	1.02383075936097	0.263374485596708	7	0.0182917884274401	0.0098272711455005	0
RNA_k71_1172	572	0.506993006993007	2	0.929305331179322	0.328205128205128	114	0.262407236534574	0.1641473559068	0
DNA_k71_4116	241	0.568464730290456	1	0.631906614785992	0.180544747081712	7	0.158623208091524	0.0134443057176073	0
DNA_k71_2307	315	0.571428571428571	1	0.667261904761904	0.2	6	0.1911293611686	0.0119194941714004	0
DNA_k71_828	258	0.65891472868217	1	0.949116607773852	0.2	6	0.103911490654082	0.01519637303079	0
DNA_k71_3573	3968	0.622983870967742	3	6.63971097215354	0.211491603878625	23	0.0799505711234931	0.0148490650160164	0
DNA_k71_2428	233	0.570815450643777	1	0.728	0.2	6	0.146688613042174	0.0127860850765659	0
DNA_k71_4228	545	0.640366972477064	1	0.662413793103448	0.2	9	0.128992199998189	0.0133320740562466	0
DNA_k71_82	221	0.638009049773756	1	1.10333333333333	0.2	10	0.175670792769319	0.0183460522649437	0
DNA_k71_1388	256	0.6796875	1	0.532841328413284	0.2	9	0.216933363671771	0.0160341755605483	0
RNA_k71_149	222	0.261261261261261	2	0.477402696031896	0.284955382570723	76	0.127536828045528	0.0952804816035127	0
DNA_k71_1414	213	0.652582159624413	1	0.70701754385965	0.2	13	0.263934440024875	0.0208248549167395	0
DNA_k71_4295	224	0.660714285714286	1	0.93360655737705	0.198360655737705	5	0.160549067111001	0.0131007953590623	0
DNA_k71_2495	229	0.563318777292576	2	0.663899971501852	0.266379310344828	7	0.149622633425346	0.0134195283458354	0
DNA_k71_184	268	0.66044776119403	1	0.337142857142858	0.186428571428571	9	0.181774066741141	0.0146059113499891	0
DNA_k71_875	237	0.666666666666667	1	1.23754789272031	0.2	21	0.319975666309888	0.0276621699159374	0
DNA_k71_1211	227	0.616740088105727	1	1.13543307086614	0.2	5	0.141191591095078	0.0103802007068225	0
RNA_k71_641	284	0.619718309859155	1	7.25581395348838	0.2	2	0.00576598853546141	0.00143868719793189	0
DNA_k71_3799	313	0.281150159744409	1	0.729940119760478	0.2	1	0.000786035116374029	0.000786035116374029	0
DNA_k71_687	883	0.698754246885617	2	5.03377775800909	0.216888879004548	10	0.0596914956251557	0.011978638632318	0
DNA_k71_3242	368	0.570652173913043	1	1.15753086419753	0.2	8	0.225042316264734	0.0146577606502288	0
DNA_k71_3899	283	0.614840989399293	1	0.906188925081434	0.2	6	0.109686317537232	0.0136925614774018	0
DNA_k71_677	217	0.534562211981567	1	0.831932773109244	0.2	6	0.210358541383526	0.0119194978729044	0
DNA_k71_945	586	0.571672354948805	1	0.912989045383412	0.2	10	0.22869634734212	0.0163183772959541	0
DNA_k71_2342	271	0.560885608856089	3	1.00137427636547	0.312408759124088	6	0.214017198161407	0.0146299811130228	0
DNA_k71_174	1262	0.620443740095087	1	2.22562417871222	0.199605781865966	7	0.024073552990349	0.008875384326805	0
DNA_k71_885	404	0.613861386138614	1	0.636194895591648	0.2	9	0.117739638608148	0.0149794686858663	0
RNA_k71_1058	260	0.653846153846154	1	3.5129151291513	0.2	4	0.0111712759133375	0.00433537024223055	0
DNA_k71_1840	239	0.410041841004184	1	0.450196078431372	0.173333333333333	2	0.00203945614502799	0.00203945614502799	0
DNA_k71_1213	461	0.622559652928417	1	0.789243027888446	0.2	6	0.189030318262749	0.0137289404280286	0
DNA_k71_1087	269	0.672862453531598	1	0.335664335664336	0.176223776223776	5	0.0999199433968715	0.0126048343585023	0
RNA_k71_507	229	0.524017467248908	1	10.6048780487805	0.2	1	0.0117769744160178	0.0010706340378198	0
DNA_k71_1740	1554	0.685328185328185	1	4.71138519924098	0.2	18	0.0661822758334532	0.0140387692658564	0
DNA_k71_2799	242	0.429752066115702	1	0.76015325670498	0.2	1	0.00101382488479263	0.00101382488479263	0
DNA_k71_2242	306	0.663398692810457	1	1.04484848484848	0.2	9	0.13575168811073	0.0130180577775313	0
DNA_k71_1746	260	0.646153846153846	1	0.82695035460993	0.198581560283688	7	0.190657516013818	0.0141862874241731	0
DNA_k71_1846	505	0.304950495049505	1	1.29171075837742	0.2	8	0.0043509592487935	0.00402710860109221	0
DNA_k71_3342	322	0.577639751552795	1	0.758840579710144	0.2	8	0.144220211951925	0.0125003570447054	0
DNA_k71_2899	264	0.537878787878788	1	1.33559322033898	0.2	5	0.164347900636425	0.0123876261429942	0
DNA_k71_1311	3626	0.644787644787645	3	6.28094174697831	0.229027181572743	60	0.181140965782925	0.0230190284884939	0
DNA_k71_4027	324	0.641975308641975	2	0.659198547620936	0.244212956842838	8	0.180234105041346	0.0145812616659708	0
RNA_k71_866	227	0.387665198237885	1	6.50526315789474	0.2	21	0.215121745276602	0.027009572621341	0
DNA_k71_1313	658	0.366261398176292	1	1.11280653950954	0.2	3	0.00173279815125144	0.00136678380348901	0
RNA_k71_899	251	0.689243027888446	1	5.02977099236642	0.2	4	0.0271257714884568	0.00575866789261917	0
DNA_k71_3428	243	0.674897119341564	1	0.874436090225564	0.2	9	0.253912791028867	0.0177971726606425	0
DNA_k71_994	305	0.567213114754098	2	0.845252225519288	0.248219584569733	7	0.175886339280431	0.0154181296448111	0
DNA_k71_4328	236	0.567796610169492	1	0.955813953488372	0.2	6	0.160653577969895	0.0133824159341288	0
DNA_k71_3495	226	0.566371681415929	1	0.864197530864198	0.2	7	0.158024181869567	0.0154753535305761	0
DNA_k71_1527	408	0.502450980392157	1	1.18901098901099	0.2	10	0.2443883963772	0.0179628442672403	0
DNA_k71_83	257	0.330739299610895	2	1.00711809317443	0.259230769230769	1	0.000955334987593052	0.000955334987593052	0
DNA_k71_1288	302	0.658940397350993	1	1.32903225806452	0.18533724340176	9	0.266663354640708	0.0193802111427317	0
DNA_k71_411	237	0.565400843881857	2	0.640625622633991	0.23983197184034	6	0.211015560097709	0.0147206284223486	0
DNA_k71_838	253	0.604743083003953	1	0.844604316546762	0.2	4	0.126800535792901	0.0106468211897841	0
RNA_k71_454	280	0.667857142857143	1	3.70237288135594	0.2	10	0.0284629492103372	0.00737641275370039	0
DNA_k71_2571	376	0.606382978723404	1	0.732178217821782	0.2	10	0.17626862087889	0.0144191115486554	0
DNA_k71_2207	246	0.58130081300813	1	0.551908396946564	0.198473282442748	8	0.204866146067838	0.0152767487427713	0
DNA_k71_1074	219	0.621004566210046	1	0.900425531914894	0.2	5	0.172857663261943	0.0124838364934215	0
DNA_k71_3672	3460	0.32485549132948	1	1.94597109968161	0.2	6	0.0037128227661198	0.00267822225683094	0
DNA_k71_3307	281	0.352313167259786	1	1.39622641509434	0.2	2	0.00640617900954111	0.00145388459791004	0
DNA_k71_4110	346	0.598265895953757	1	0.923157894736842	0.196315789473684	6	0.18784523266909	0.014162361903415	0
DNA_k71_2573	3697	0.653773329726805	3	5.9711569431704	0.224398238103175	30	0.131363582997758	0.0176346520546141	0
DNA_k71_1963	215	0.497674418604651	3	1.19569553773857	0.415849016384003	158	0.610035392187932	0.28579391975111	0
RNA_k71_1040	278	0.503597122302158	1	4.37260273972602	0.2	1	0.00412371134020619	0.00210619665225585	0
DNA_k71_577	215	0.297674418604651	1	0.632034632034632	0.188744588744589	2	0.00296873738868412	0.00296873738868412	0
DNA_k71_1693	1153	0.610581092801388	3	6.25612614975914	0.22616225084215	17	0.0907917923149971	0.0154185300571514	0
DNA_k71_3168	12011	0.677046041128965	3	5.33555106294459	0.234576627220951	45	0.0865698707952371	0.0149400390960442	0
DNA_k71_3920	301	0.581395348837209	1	1.12228915662651	0.2	6	0.165470327223015	0.0102179390696638	0
DNA_k71_587	6076	0.666886109282423	3	6.33601696210274	0.215121609301945	64	0.141987383383319	0.019179742290638	0
DNA_k71_2934	309	0.673139158576052	1	0.843243243243244	0.193993993993994	6	0.138108080187384	0.0142755307724581	0
RNA_k71_541	360	0.611111111111111	1	9.16734693877552	0.2	2	0.0127403062886934	0.00271241128833576	0
DNA_k71_3008	219	0.607305936073059	1	0.696170212765958	0.198297872340426	5	0.116074261328088	0.0112621648802612	0
DNA_k71_1961	232	0.629310344827586	1	0.458677685950414	0.178512396694215	6	0.157878846381001	0.0134100599833046	0
DNA_k71_1758	258	0.542635658914729	1	0.63956043956044	0.192673992673993	3	0.0024966011617847	0.0024966011617847	0
RNA_k71_104	873	0.414662084765178	2	9.94324932334228	0.235079726651481	27	0.0490241893232539	0.0194363744904265	0
DNA_k71_2926	856	0.662383177570093	1	5.39166666666666	0.2	52	0.130484459973178	0.0263752374121721	0
RNA_k71_607	218	0.431192660550459	2	2.05637610509791	0.384516235644055	160	0.667368929007168	0.242597661373403	0
DNA_k71_1691	18190	0.669268829026938	3	5.23246947321624	0.228802387024304	65	0.0856337862132558	0.0146961615920918	0
DNA_k71_392	220	0.659090909090909	1	0.816949152542372	0.194915254237288	11	0.260515997898718	0.0207200799976349	0
DNA_k71_2045	264	0.659090909090909	1	0.623776223776224	0.197902097902098	9	0.278329451630956	0.01751681453922	0
DNA_k71_1858	242	0.56198347107438	1	1.13408239700375	0.2	7	0.165756866764442	0.0137510623738979	0
RNA_k71_805	257	0.447470817120623	2	5.851100943666	0.238461538461538	5	0.0172716245260915	0.00458042377337256	0
DNA_k71_4279	339	0.687315634218289	1	2.29264705882352	0.2	4	0.0153959087018657	0.0055047350479237	0
DNA_k71_2479	318	0.635220125786163	1	0.717543859649122	0.2	5	0.119681455265018	0.0115995429506596	0
DNA_k71_1268	1649	0.627653123104912	3	6.62621189867115	0.265051747347074	38	0.195424409051068	0.0229667180768553	0
DNA_k71_891	228	0.600877192982456	1	1.05748987854251	0.2	11	0.198142829220237	0.0176560591610538	0
DNA_k71_3775	14697	0.680138803837518	3	4.95361045861069	0.231215960939787	37	0.0704000484984914	0.0141007104359726	0
DNA_k71_4238	306	0.594771241830065	1	1.12551319648094	0.2	7	0.178166814693718	0.0141158359378383	0
DNA_k71_2438	238	0.621848739495798	1	0.575494071146246	0.2	7	0.137474597413305	0.0147542747174825	0
DNA_k71_3875	427	0.629976580796253	1	0.822222222222222	0.2	14	0.234936743254352	0.017568752157804	0
DNA_k71_1416	277	0.555956678700361	1	0.834782608695652	0.2	9	0.173678283271548	0.0151983627679785	0
RNA_k71_868	221	0.624434389140271	1	3.57350427350428	0.2	24	0.155963205020488	0.0250724041795577	0
DNA_k71_4114	344	0.613372093023256	1	1.18746736292428	0.2	7	0.197379749421791	0.013838123652203	0
RNA_k71_419	228	0.473684210526316	1	5.02285714285714	0.2	6	0.0123517447118917	0.00729019857235455	0
DNA_k71_604	240	0.270833333333333	1	0.825882352941176	0.2	1	0.00102216912252755	0.00102216912252755	0
DNA_k71_1983	240	0.570833333333333	1	0.568627450980392	0.2	8	0.146621278436785	0.0150761583351807	0
RNA_k71_86	222	0.675675675675676	1	5.56837606837606	0.2	4	0.0200820355004157	0.00634886425031528	0
DNA_k71_107	213	0.553990610328638	1	0.64778761061947	0.2	8	0.131956097952064	0.0153647720163141	0
DNA_k71_3188	494	0.540485829959514	1	1.41410934744268	0.2	9	0.215528643699692	0.0142294668999638	0
RNA_k71_574	268	0.529850746268657	1	2.54707903780068	0.193814432989691	9	0.0238750625897708	0.00874989813542444	0
DNA_k71_1981	253	0.604743083003953	1	0.649446494464944	0.2	7	0.147720527402955	0.0137491903461821	0
DNA_k71_1070	230	0.604347826086956	1	1.04251968503937	0.2	5	0.147128900453772	0.0117592238263452	0
RNA_k71_584	217	0.451612903225806	2	0.695449937616968	0.312870399251404	88	0.267465979628593	0.14185531936001	0
DNA_k71_836	547	0.307129798903108	1	1.42935483870968	0.2	6	0.00509982820720428	0.00434071936524559	0
DNA_k71_2113	346	0.644508670520231	1	0.56765498652291	0.198921832884097	11	0.161026135293902	0.0159619966444438	0
DNA_k71_3936	269	0.319702602230483	1	1.0314381270903	0.2	3	0.00333089793487445	0.0026245169600687	0
DNA_k71_293	369	0.707317073170732	1	0.542487046632124	0.2	5	0.133829113311542	0.0125336245613453	0
DNA_k71_549	345	0.655072463768116	1	0.967379679144386	0.2	8	0.185718579402788	0.0122442212880259	0
DNA_k71_792	313	0.565495207667732	1	0.978362573099414	0.2	11	0.282974056024153	0.0224232728465987	0
DNA_k71_2111	901	0.554938956714761	1	1.00729483282675	0.2	11	0.205227211754363	0.0135102862671932	0
RNA_k71_1044	250	0.644	1	4.6854961832061	0.2	19	0.0895878469219059	0.018155281177866	0
DNA_k71_457	325	0.664615384615385	1	1.06850828729282	0.2	6	0.180377545105504	0.0127213480969314	0
DNA_k71_3924	9503	0.664737451331159	3	5.79610760673822	0.223979648776893	48	0.0956114622914116	0.0160615665883368	0
DNA_k71_2930	311	0.659163987138264	1	0.826347305389222	0.2	7	0.121506786356841	0.0136427387053022	0
DNA_k71_3019	268	0.623134328358209	1	0.510714285714286	0.187857142857143	7	0.133463213562948	0.0127242356619529	0
DNA_k71_3381	223	0.573991031390135	1	0.88099173553719	0.2	23	0.600715753497283	0.0296182320945643	0
DNA_k71_2460	221	0.610859728506787	1	0.954732510288066	0.2	4	0.159498788768737	0.0106263912241364	0
DNA_k71_4152	887	0.671927846674183	1	2.14552309142318	0.2	7	0.018720528967036	0.00802200155092879	0
DNA_k71_4260	352	0.59375	1	1.11897435897436	0.2	8	0.136815960100624	0.0152563349594534	0
DNA_k71_2281	330	0.651515151515151	1	0.78051575931232	0.2	6	0.157742046041215	0.0142941086556784	0
DNA_k71_3383	424	0.688679245283019	2	3.66379200630283	0.236065573770492	9	0.0759633556115063	0.0132832724905562	0
