name	xstart	xend	ystart	yend	dp	fill
ZDH221200131R	12170	12368	7.5	8.5	6	grey40
ZDH221200131R	12368	12432	7.5	8.5	0	grey100
ZDH221200131R	12432	12508	7.5	8.5	2	grey40
ZDH221200131R	12508	12843	7.5	8.5	0	grey100
ZDH221200131R	12843	12975	7.5	8.5	2	grey40
ZDH221200131R	12975	12988	7.5	8.5	0	grey100
ZDH221200131R	12988	13075	7.5	8.5	3	grey40
ZDH221200131R	13075	13097	7.5	8.5	0	grey100
ZDH221200131R	13097	13173	7.5	8.5	2	grey40
ZDH221200131R	13173	13472	7.5	8.5	0	grey100
ZDH221200131R	13472	13548	7.5	8.5	2	grey40
ZDH221200131R	13548	13807	7.5	8.5	0	grey100
ZDH221200131R	13807	14224	7.5	8.5	4	grey40
ZDH221200131R	14224	14282	7.5	8.5	0	grey100
ZDH221200131R	14282	14369	7.5	8.5	3	grey40
ZDH221200131R	14369	14454	7.5	8.5	0	grey100
ZDH221200131R	14454	14677	7.5	8.5	3	grey40
ZDH221200131R	14677	14973	7.5	8.5	0	grey100
ZDH221200131R	14973	15150	7.5	8.5	4	grey40
ZDH221200131R	15150	15383	7.5	8.5	0	grey100
ZDH221200131R	15383	15617	7.5	8.5	2	grey40
ZDH221200131R	15617	15787	7.5	8.5	0	grey100
ZDH221200131R	15787	15863	7.5	8.5	2	grey40
ZDH221200131R	15863	15881	7.5	8.5	0	grey100
ZDH221200131R	15881	15957	7.5	8.5	2	grey40
ZDH221200131R	15957	16015	7.5	8.5	0	grey100
ZDH221200131R	16015	16193	7.5	8.5	3	grey40
ZDH221200131R	16193	16289	7.5	8.5	0	grey100
ZDH221200131R	16289	16365	7.5	8.5	2	grey40
ZDH221200131R	16365	16425	7.5	8.5	0	grey100
ZDH221200131R	16425	16682	7.5	8.5	3	grey40
ZDH221200131R	16682	16693	7.5	8.5	0	grey100
ZDH221200131R	16693	16778	7.5	8.5	3	grey40
ZDH221200131R	16778	16946	7.5	8.5	0	grey100
ZDH221200131R	16946	17022	7.5	8.5	2	grey40
ZDH221200131R	17022	17025	7.5	8.5	0	grey100
ZDH221200131R	17025	17144	7.5	8.5	21	grey30
ZDH221200131R	17144	17202	7.5	8.5	0	grey100
ZDH221200131R	17202	17529	7.5	8.5	3	grey40
ZDH221200131R	17529	17542	7.5	8.5	0	grey100
ZDH221200131R	17542	17743	7.5	8.5	3	grey40
ZDH221200131R	17743	17759	7.5	8.5	0	grey100
ZDH221200131R	17759	17909	7.5	8.5	4	grey40
ZDH221200131R	17909	17916	7.5	8.5	0	grey100
ZDH221200131R	17916	17992	7.5	8.5	2	grey40
ZDH221200131R	17992	18069	7.5	8.5	0	grey100
ZDH221200131R	18069	18187	7.5	8.5	2	grey40
ZDH221200131R	18187	18358	7.5	8.5	0	grey100
ZDH221200131R	18358	18434	7.5	8.5	2	grey40
ZDH221200131R	18434	18469	7.5	8.5	0	grey100
ZDH221200131R	18469	18545	7.5	8.5	2	grey40
ZDH221200131R	18545	18549	7.5	8.5	0	grey100
ZDH221200131R	18549	18625	7.5	8.5	2	grey40
ZDH221200131R	18625	18688	7.5	8.5	0	grey100
ZDH221200131R	18688	18764	7.5	8.5	2	grey40
ZDH221200131R	18764	18793	7.5	8.5	0	grey100
ZDH221200131R	18793	18869	7.5	8.5	2	grey40
ZDH221200131R	18869	18875	7.5	8.5	0	grey100
ZDH221200131R	18875	19029	7.5	8.5	2	grey40
ZDH221200131R	19029	19378	7.5	8.5	0	grey100
ZDH221200131R	19378	19454	7.5	8.5	2	grey40
ZDH221200131R	19454	19456	7.5	8.5	0	grey100
ZDH221200131R	19456	19606	7.5	8.5	2	grey40
ZDH221200131R	19606	19612	7.5	8.5	0	grey100
ZDH221200131R	19612	19688	7.5	8.5	2	grey40
ZDH221200131R	19688	19703	7.5	8.5	0	grey100
ZDH221200131R	19703	19769	7.5	8.5	2	grey40
ZDH221200131R	19769	19797	7.5	8.5	0	grey100
ZDH221200131R	19797	20018	7.5	8.5	4	grey40
ZDH221200131R	20018	20024	7.5	8.5	0	grey100
ZDH221200131R	20024	20100	7.5	8.5	2	grey40
ZDH221200131R	20100	20318	7.5	8.5	0	grey100
ZDH221200131R	20318	20463	7.5	8.5	2	grey40
ZDH221200131R	20463	20545	7.5	8.5	0	grey100
ZDH221200131R	20545	20621	7.5	8.5	2	grey40
ZDH221200131R	20621	20717	7.5	8.5	0	grey100
ZDH221200131R	20717	20793	7.5	8.5	2	grey40
ZDH221200131R	20793	20875	7.5	8.5	0	grey100
ZDH221200131R	20875	20951	7.5	8.5	2	grey40
ZDH221200131R	20951	20959	7.5	8.5	0	grey100
ZDH221200131R	20959	21035	7.5	8.5	2	grey40
ZDH221200131R	21035	21148	7.5	8.5	0	grey100
ZDH221200131R	21148	21267	7.5	8.5	2	grey40
ZDH221200131R	21267	21270	7.5	8.5	0	grey100
ZDH221200131R	21270	21353	7.5	8.5	3	grey40
ZDH221200131R	21353	21404	7.5	8.5	0	grey100
ZDH221200131R	21404	21499	7.5	8.5	3	grey40
ZDH221200131R	21499	21591	7.5	8.5	0	grey100
ZDH221200131R	21591	21667	7.5	8.5	2	grey40
ZDH221200131R	21667	21741	7.5	8.5	0	grey100
ZDH221200131R	21741	21872	7.5	8.5	2	grey40
ZDH221200131R	21872	21952	7.5	8.5	0	grey100
ZDH221200131R	21952	22028	7.5	8.5	2	grey40
ZDH221200131R	22028	22032	7.5	8.5	0	grey100
ZDH221200131R	22032	22108	7.5	8.5	2	grey40
ZDH221200131R	22108	22198	7.5	8.5	0	grey100
ZDH221200131R	22198	22276	7.5	8.5	3	grey40
ZDH221200131R	22276	22386	7.5	8.5	0	grey100
ZDH221200131R	22386	22642	7.5	8.5	2	grey40
ZDH221200131R	22642	22828	7.5	8.5	0	grey100
ZDH221200131R	22828	22904	7.5	8.5	2	grey40
ZDH221200131R	22904	22962	7.5	8.5	0	grey100
ZDH221200131R	22962	23866	7.5	8.5	5	grey40
ZDH221200131R	23866	24079	7.5	8.5	0	grey100
ZDH221200131R	24079	24360	7.5	8.5	3	grey40
ZDH221200131R	24360	24373	7.5	8.5	0	grey100
ZDH221200131R	24373	24449	7.5	8.5	2	grey40
ZDH221200131R	24449	24591	7.5	8.5	0	grey100
ZDH221200131R	24591	24667	7.5	8.5	2	grey40
ZDH221200131R	24667	24792	7.5	8.5	0	grey100
ZDH221200131R	24792	24868	7.5	8.5	2	grey40
ZDH221200131R	24868	24887	7.5	8.5	0	grey100
ZDH221200131R	24887	25056	7.5	8.5	2	grey40
ZDH221200131R	25056	25321	7.5	8.5	0	grey100
ZDH221200131R	25321	25402	7.5	8.5	3	grey40
ZDH221200131R	25402	25641	7.5	8.5	0	grey100
ZDH221200131R	25641	25717	7.5	8.5	2	grey40
ZDH221200131R	25717	25768	7.5	8.5	0	grey100
ZDH221200131R	25768	25849	7.5	8.5	3	grey40
ZDH221200131R	25849	25870	7.5	8.5	0	grey100
ZDH221200131R	25870	25988	7.5	8.5	2	grey40
ZDH221200131R	25988	26101	7.5	8.5	0	grey100
ZDH221200131R	26101	26459	7.5	8.5	4	grey40
ZDH221200131R	26459	26539	7.5	8.5	0	grey100
ZDH221200131R	26539	26682	7.5	8.5	3	grey40
ZDH221200131R	26682	26763	7.5	8.5	0	grey100
ZDH221200131R	26763	27255	7.5	8.5	6	grey40
ZDH221200131R	27255	27395	7.5	8.5	0	grey100
ZDH221200131R	27395	27497	7.5	8.5	2	grey40
ZDH221200131R	27497	27522	7.5	8.5	0	grey100
ZDH221200131R	27522	27656	7.5	8.5	2	grey40
ZDH221200131R	27656	27661	7.5	8.5	0	grey100
ZDH221200131R	27661	27737	7.5	8.5	2	grey40
ZDH221200131R	27737	27760	7.5	8.5	0	grey100
ZDH221200131R	27760	27837	7.5	8.5	3	grey40
ZDH221200131R	27837	27875	7.5	8.5	0	grey100
ZDH221200131R	27875	28166	7.5	8.5	4	grey40
ZDH221200131R	28166	28196	7.5	8.5	0	grey100
ZDH221200131R	28196	29841	7.5	8.5	11	grey30
ZDH221200131R	29841	29867	7.5	8.5	0	grey100
ZDH221200431R	0	272	9	10	0	grey100
ZDH221200431R	272	348	9	10	2	grey40
ZDH221200431R	348	471	9	10	0	grey100
ZDH221200431R	471	547	9	10	2	grey40
ZDH221200431R	547	633	9	10	0	grey100
ZDH221200431R	633	709	9	10	2	grey40
ZDH221200431R	709	789	9	10	0	grey100
ZDH221200431R	789	928	9	10	5	grey40
ZDH221200431R	928	1047	9	10	0	grey100
ZDH221200431R	1047	1123	9	10	2	grey40
ZDH221200431R	1123	1143	9	10	0	grey100
ZDH221200431R	1143	1341	9	10	3	grey40
ZDH221200431R	1341	1393	9	10	0	grey100
ZDH221200431R	1393	1467	9	10	2	grey40
ZDH221200431R	1467	1830	9	10	0	grey100
ZDH221200431R	1830	1922	9	10	3	grey40
ZDH221200431R	1922	2233	9	10	0	grey100
ZDH221200431R	2233	2329	9	10	3	grey40
ZDH221200431R	2329	2381	9	10	0	grey100
ZDH221200431R	2381	2457	9	10	2	grey40
ZDH221200431R	2457	2483	9	10	0	grey100
ZDH221200431R	2483	2559	9	10	2	grey40
ZDH221200431R	2559	2643	9	10	0	grey100
ZDH221200431R	2643	2762	9	10	2	grey40
ZDH221200431R	2762	2796	9	10	0	grey100
ZDH221200431R	2796	2901	9	10	2	grey40
ZDH221200431R	2901	2927	9	10	0	grey100
ZDH221200431R	2927	3016	9	10	3	grey40
ZDH221200431R	3016	3283	9	10	0	grey100
ZDH221200431R	3283	3665	9	10	4	grey40
ZDH221200431R	3665	3672	9	10	0	grey100
ZDH221200431R	3672	3780	9	10	2	grey40
ZDH221200431R	3780	3814	9	10	0	grey100
ZDH221200431R	3814	3890	9	10	2	grey40
ZDH221200431R	3890	3936	9	10	0	grey100
ZDH221200431R	3936	4012	9	10	2	grey40
ZDH221200431R	4012	4040	9	10	0	grey100
ZDH221200431R	4040	4242	9	10	4	grey40
ZDH221200431R	4242	4269	9	10	0	grey100
ZDH221200431R	4269	4345	9	10	2	grey40
ZDH221200431R	4345	4371	9	10	0	grey100
ZDH221200431R	4371	4447	9	10	2	grey40
ZDH221200431R	4447	4510	9	10	0	grey100
ZDH221200431R	4510	4586	9	10	2	grey40
ZDH221200431R	4586	4632	9	10	0	grey100
ZDH221200431R	4632	4857	9	10	3	grey40
ZDH221200431R	4857	4901	9	10	0	grey100
ZDH221200431R	4901	5078	9	10	5	grey40
ZDH221200431R	5078	5112	9	10	0	grey100
ZDH221200431R	5112	5188	9	10	2	grey40
ZDH221200431R	5188	5279	9	10	0	grey100
ZDH221200431R	5279	5470	9	10	3	grey40
ZDH221200431R	5470	5491	9	10	0	grey100
ZDH221200431R	5491	5710	9	10	4	grey40
ZDH221200431R	5710	6085	9	10	0	grey100
ZDH221200431R	6085	6161	9	10	2	grey40
ZDH221200431R	6161	6196	9	10	0	grey100
ZDH221200431R	6196	6284	9	10	5	grey40
ZDH221200431R	6284	6451	9	10	0	grey100
ZDH221200431R	6451	6527	9	10	2	grey40
ZDH221200431R	6527	6651	9	10	0	grey100
ZDH221200431R	6651	6803	9	10	2	grey40
ZDH221200431R	6803	6958	9	10	0	grey100
ZDH221200431R	6958	7034	9	10	2	grey40
ZDH221200431R	7034	7094	9	10	0	grey100
ZDH221200431R	7094	7170	9	10	2	grey40
ZDH221200431R	7170	7248	9	10	0	grey100
ZDH221200431R	7248	7362	9	10	2	grey40
ZDH221200431R	7362	7366	9	10	0	grey100
ZDH221200431R	7366	7609	9	10	3	grey40
ZDH221200431R	7609	7689	9	10	0	grey100
ZDH221200431R	7689	7861	9	10	2	grey40
ZDH221200431R	7861	7918	9	10	0	grey100
ZDH221200431R	7918	7994	9	10	2	grey40
ZDH221200431R	7994	8271	9	10	0	grey100
ZDH221200431R	8271	8347	9	10	2	grey40
ZDH221200431R	8347	8448	9	10	0	grey100
ZDH221200431R	8448	8538	9	10	3	grey40
ZDH221200431R	8538	8550	9	10	0	grey100
ZDH221200431R	8550	8626	9	10	2	grey40
ZDH221200431R	8626	8667	9	10	0	grey100
ZDH221200431R	8667	8794	9	10	2	grey40
ZDH221200431R	8794	8924	9	10	0	grey100
ZDH221200431R	8924	9000	9	10	2	grey40
ZDH221200431R	9000	9050	9	10	0	grey100
ZDH221200431R	9050	9126	9	10	2	grey40
ZDH221200431R	9126	9284	9	10	0	grey100
ZDH221200431R	9284	9385	9	10	4	grey40
ZDH221200431R	9385	9481	9	10	0	grey100
ZDH221200431R	9481	9726	9	10	5	grey40
ZDH221200431R	9726	9783	9	10	0	grey100
ZDH221200431R	9783	9954	9	10	7	grey40
ZDH221200431R	9954	10067	9	10	0	grey100
ZDH221200431R	10067	10204	9	10	2	grey40
ZDH221200431R	10204	10320	9	10	0	grey100
ZDH221200431R	10320	10469	9	10	2	grey40
ZDH221200431R	10469	10479	9	10	0	grey100
ZDH221200431R	10479	10594	9	10	3	grey40
ZDH221200431R	10594	10730	9	10	0	grey100
ZDH221200431R	10730	10806	9	10	2	grey40
ZDH221200431R	10806	10905	9	10	0	grey100
ZDH221200431R	10905	10976	9	10	2	grey40
ZDH221200431R	10976	11257	9	10	0	grey100
ZDH221200431R	11257	11412	9	10	2	grey40
ZDH221200431R	11412	11466	9	10	0	grey100
ZDH221200431R	11466	11542	9	10	2	grey40
ZDH221200431R	11542	11550	9	10	0	grey100
ZDH221200431R	11550	11755	9	10	2	grey40
ZDH221200431R	11755	11898	9	10	0	grey100
ZDH221200431R	11898	12031	9	10	3	grey40
ZDH221200431R	12031	12038	9	10	0	grey100
ZDH221200431R	12038	12114	9	10	2	grey40
ZDH221200431R	12114	12172	9	10	0	grey100
ZDH221200431R	12172	12468	9	10	3	grey40
ZDH221200431R	12468	12566	9	10	0	grey100
ZDH221200431R	12566	12811	9	10	4	grey40
ZDH221200431R	12811	12836	9	10	0	grey100
ZDH221200431R	12836	12984	9	10	3	grey40
ZDH221200431R	12984	13132	9	10	0	grey100
ZDH221200431R	13132	13208	9	10	2	grey40
ZDH221200431R	13208	13348	9	10	0	grey100
ZDH221200431R	13348	13424	9	10	2	grey40
ZDH221200431R	13424	13428	9	10	0	grey100
ZDH221200431R	13428	13504	9	10	2	grey40
ZDH221200431R	13504	13513	9	10	0	grey100
ZDH221200431R	13513	13589	9	10	2	grey40
ZDH221200431R	13589	13602	9	10	0	grey100
ZDH221200431R	13602	13692	9	10	5	grey40
ZDH221200431R	13692	13812	9	10	0	grey100
ZDH221200431R	13812	13888	9	10	2	grey40
ZDH221200431R	13888	13957	9	10	0	grey100
ZDH221200431R	13957	14048	9	10	3	grey40
ZDH221200431R	14048	14352	9	10	0	grey100
ZDH221200431R	14352	14516	9	10	3	grey40
ZDH221200431R	14516	14721	9	10	0	grey100
ZDH221200431R	14721	14797	9	10	2	grey40
ZDH221200431R	14797	14871	9	10	0	grey100
ZDH221200431R	14871	14947	9	10	2	grey40
ZDH221200431R	14947	15087	9	10	0	grey100
ZDH221200431R	15087	15163	9	10	2	grey40
ZDH221200431R	15163	15238	9	10	0	grey100
ZDH221200431R	15238	15314	9	10	2	grey40
ZDH221200431R	15314	15341	9	10	0	grey100
ZDH221200431R	15341	15417	9	10	2	grey40
ZDH221200431R	15417	15464	9	10	0	grey100
ZDH221200431R	15464	15594	9	10	2	grey40
ZDH221200431R	15594	15774	9	10	0	grey100
ZDH221200431R	15774	16034	9	10	4	grey40
ZDH221200431R	16034	16048	9	10	0	grey100
ZDH221200431R	16048	16165	9	10	2	grey40
ZDH221200431R	16165	16177	9	10	0	grey100
ZDH221200431R	16177	16253	9	10	2	grey40
ZDH221200431R	16253	16265	9	10	0	grey100
ZDH221200431R	16265	16341	9	10	2	grey40
ZDH221200431R	16341	16426	9	10	0	grey100
ZDH221200431R	16426	16565	9	10	2	grey40
ZDH221200431R	16565	16807	9	10	0	grey100
ZDH221200431R	16807	16918	9	10	4	grey40
ZDH221200431R	16918	16974	9	10	0	grey100
ZDH221200431R	16974	17050	9	10	2	grey40
ZDH221200431R	17050	17053	9	10	0	grey100
ZDH221200431R	17053	17395	9	10	6	grey40
ZDH221200431R	17395	17432	9	10	0	grey100
ZDH221200431R	17432	17508	9	10	2	grey40
ZDH221200431R	17508	17521	9	10	0	grey100
ZDH221200431R	17521	17760	9	10	4	grey40
ZDH221200431R	17760	17770	9	10	0	grey100
ZDH221200431R	17770	17846	9	10	2	grey40
ZDH221200431R	17846	18082	9	10	0	grey100
ZDH221200431R	18082	18158	9	10	2	grey40
ZDH221200431R	18158	18175	9	10	0	grey100
ZDH221200431R	18175	18287	9	10	5	grey40
ZDH221200431R	18287	18364	9	10	0	grey100
ZDH221200431R	18364	18440	9	10	2	grey40
ZDH221200431R	18440	18447	9	10	0	grey100
ZDH221200431R	18447	18576	9	10	2	grey40
ZDH221200431R	18576	18655	9	10	0	grey100
ZDH221200431R	18655	18731	9	10	2	grey40
ZDH221200431R	18731	18739	9	10	0	grey100
ZDH221200431R	18739	18869	9	10	4	grey40
ZDH221200431R	18869	18886	9	10	0	grey100
ZDH221200431R	18886	18962	9	10	2	grey40
ZDH221200431R	18962	18969	9	10	0	grey100
ZDH221200431R	18969	19083	9	10	2	grey40
ZDH221200431R	19083	19167	9	10	0	grey100
ZDH221200431R	19167	19243	9	10	2	grey40
ZDH221200431R	19243	19395	9	10	0	grey100
ZDH221200431R	19395	19540	9	10	6	grey40
ZDH221200431R	19540	19553	9	10	0	grey100
ZDH221200431R	19553	19631	9	10	3	grey40
ZDH221200431R	19631	19636	9	10	0	grey100
ZDH221200431R	19636	19771	9	10	3	grey40
ZDH221200431R	19771	19796	9	10	0	grey100
ZDH221200431R	19796	20090	9	10	3	grey40
ZDH221200431R	20090	20152	9	10	0	grey100
ZDH221200431R	20152	20228	9	10	4	grey40
ZDH221200431R	20228	20276	9	10	0	grey100
ZDH221200431R	20276	20352	9	10	2	grey40
ZDH221200431R	20352	20676	9	10	0	grey100
ZDH221200431R	20676	20752	9	10	2	grey40
ZDH221200431R	20752	20784	9	10	0	grey100
ZDH221200431R	20784	20868	9	10	5	grey40
ZDH221200431R	20868	21186	9	10	0	grey100
ZDH221200431R	21186	21262	9	10	2	grey40
ZDH221200431R	21262	21516	9	10	0	grey100
ZDH221200431R	21516	21592	9	10	2	grey40
ZDH221200431R	21592	21632	9	10	0	grey100
ZDH221200431R	21632	21703	9	10	2	grey40
ZDH221200431R	21703	21872	9	10	0	grey100
ZDH221200431R	21872	22027	9	10	2	grey40
ZDH221200431R	22027	22184	9	10	0	grey100
ZDH221200431R	22184	22381	9	10	3	grey40
ZDH221200431R	22381	22471	9	10	0	grey100
ZDH221200431R	22471	22547	9	10	2	grey40
ZDH221200431R	22547	22551	9	10	0	grey100
ZDH221200431R	22551	22627	9	10	2	grey40
ZDH221200431R	22627	22640	9	10	0	grey100
ZDH221200431R	22640	22747	9	10	4	grey40
ZDH221200431R	22747	23122	9	10	0	grey100
ZDH221200431R	23122	23537	9	10	4	grey40
ZDH221200431R	23537	23628	9	10	0	grey100
ZDH221200431R	23628	23704	9	10	2	grey40
ZDH221200431R	23704	23798	9	10	0	grey100
ZDH221200431R	23798	23879	9	10	3	grey40
ZDH221200431R	23879	24057	9	10	0	grey100
ZDH221200431R	24057	24133	9	10	2	grey40
ZDH221200431R	24133	24145	9	10	0	grey100
ZDH221200431R	24145	24220	9	10	2	grey40
ZDH221200431R	24220	24282	9	10	0	grey100
ZDH221200431R	24282	24358	9	10	2	grey40
ZDH221200431R	24358	24484	9	10	0	grey100
ZDH221200431R	24484	24599	9	10	2	grey40
ZDH221200431R	24599	24642	9	10	0	grey100
ZDH221200431R	24642	24738	9	10	3	grey40
ZDH221200431R	24738	24936	9	10	0	grey100
ZDH221200431R	24936	25012	9	10	2	grey40
ZDH221200431R	25012	25162	9	10	0	grey100
ZDH221200431R	25162	25273	9	10	2	grey40
ZDH221200431R	25273	25512	9	10	0	grey100
ZDH221200431R	25512	25588	9	10	2	grey40
ZDH221200431R	25588	25856	9	10	0	grey100
ZDH221200431R	25856	25865	9	10	2	grey40
ZDH221200431R	25865	25866	9	10	0	grey100
ZDH221200431R	25866	25927	9	10	2	grey40
ZDH221200431R	25927	25938	9	10	0	grey100
ZDH221200431R	25938	26222	9	10	4	grey40
ZDH221200431R	26222	26224	9	10	0	grey100
ZDH221200431R	26224	26429	9	10	3	grey40
ZDH221200431R	26429	26588	9	10	0	grey100
ZDH221200431R	26588	26685	9	10	3	grey40
ZDH221200431R	26685	26746	9	10	0	grey100
ZDH221200431R	26746	26822	9	10	2	grey40
ZDH221200431R	26822	26955	9	10	0	grey100
ZDH221200431R	26955	27031	9	10	2	grey40
ZDH221200431R	27031	27163	9	10	0	grey100
ZDH221200431R	27163	27313	9	10	4	grey40
ZDH221200431R	27313	27401	9	10	0	grey100
ZDH221200431R	27401	27520	9	10	3	grey40
ZDH221200431R	27520	27571	9	10	0	grey100
ZDH221200431R	27571	27673	9	10	5	grey40
ZDH221200431R	27673	27730	9	10	0	grey100
ZDH221200431R	27730	27953	9	10	3	grey40
ZDH221200431R	27953	27958	9	10	0	grey100
ZDH221200431R	27958	28226	9	10	5	grey40
ZDH221200431R	28226	28227	9	10	0	grey100
ZDH221200431R	28227	28301	9	10	2	grey40
ZDH221200431R	28301	28353	9	10	0	grey100
ZDH221200431R	28353	28501	9	10	4	grey40
ZDH221200431R	28501	28561	9	10	0	grey100
ZDH221200431R	28561	28835	9	10	4	grey40
ZDH221200431R	28835	28941	9	10	0	grey100
ZDH221200431R	28941	29361	9	10	2	grey40
ZDH221200431R	29361	29528	9	10	0	grey100
ZDH221200431R	29528	29604	9	10	2	grey40
ZDH221200431R	29604	29867	9	10	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	0	1214	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	1214	1264	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	1264	2718	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	2718	2768	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	2768	3782	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	3782	3832	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	3832	8013	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	8013	8063	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	8063	8508	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	8508	8558	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	8558	8631	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	8631	8681	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	8681	9589	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	9589	9639	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	9639	11360	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	11360	11410	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	11410	12779	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	12779	12829	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	12829	13207	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	13207	13257	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	13257	14432	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	14432	14482	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	14482	16116	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	16116	16166	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	16166	16761	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	16761	16811	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	16811	18280	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	18280	18368	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	18368	18580	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	18580	18630	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	18630	19183	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	19183	19233	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	19233	22238	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	22238	22288	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	22288	22739	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	22739	22827	10.5	11.5	3	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	22827	23533	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	23533	23583	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	23583	23695	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	23695	23745	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	23745	26356	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	26356	26406	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	26406	26788	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	26788	26838	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	26838	26970	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	26970	27020	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	27020	27153	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	27153	27203	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	27203	27410	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	27410	27460	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	27460	27789	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	27789	27839	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	27839	27989	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	27989	28039	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	28039	28063	10.5	11.5	0	grey100
MDL001-Q18C22530029L-RNA-D28-20221229	28063	28113	10.5	11.5	2	grey40
MDL001-Q18C22530029L-RNA-D28-20221229	28113	29867	10.5	11.5	0	grey100
ZDH230101391R	0	4993	12	13	0	grey100
ZDH230101391R	4993	5069	12	13	2	grey40
ZDH230101391R	5069	8320	12	13	0	grey100
ZDH230101391R	8320	8396	12	13	2	grey40
ZDH230101391R	8396	8531	12	13	0	grey100
ZDH230101391R	8531	8607	12	13	2	grey40
ZDH230101391R	8607	15166	12	13	0	grey100
ZDH230101391R	15166	15242	12	13	2	grey40
ZDH230101391R	15242	17340	12	13	0	grey100
ZDH230101391R	17340	17416	12	13	2	grey40
ZDH230101391R	17416	25958	12	13	0	grey100
ZDH230101391R	25958	26034	12	13	2	grey40
ZDH230101391R	26034	29867	12	13	0	grey100
ZDH230100411R	0	2879	13.5	14.5	0	grey100
ZDH230100411R	2879	2950	13.5	14.5	2	grey40
ZDH230100411R	2950	15209	13.5	14.5	0	grey100
ZDH230100411R	15209	15278	13.5	14.5	2	grey40
ZDH230100411R	15278	29867	13.5	14.5	0	grey100
ZDH23063000082R	0	614	15	16	0	grey100
